"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2017,104624655,118325322
2017,104624896,118325550
2017,104624896,118325548
2017,104624892,118325553
2017,104624896,118325547
2017,104626130,118326846
2017,104626243,118326966
2017,104626258,118326984
2017,104626633,118327381
2017,104626857,118327603
2017,104626914,118327667
2017,104627296,118328035
2017,104627474,118328203
2017,104627505,118328231
2017,104627554,118328291
2017,104628097,118328819
2017,104631764,118332533
2017,104632092,118332875
2017,104632227,118333007
2017,104632476,118333275
2017,104632590,118333364
2017,104633260,118334016
2017,104633397,118334167
2017,104633945,118334717
2017,104633976,118334750
2017,104634284,118335046
2017,104634674,118335451
2017,104634853,118335617
2017,104635487,118336244
2017,104635537,118336291
2017,104635765,118336497
2017,104636087,118336841
2017,104636209,118336933
2017,104636204,118336933
2017,104637086,118337885
2017,104637380,118338179
2017,104637608,118338445
2017,104637922,118338773
2017,104637914,118338773
2017,104638533,118339376
2017,104638533,118339371
2017,104638533,118339374
2017,104638671,118339526
2017,104638717,118339566
2017,104638975,118339807
2017,104639087,118339907
2017,104639123,118339948
2017,104639277,118340111
2017,104639507,118340355
2017,104639585,118340426
2017,104639585,118340424
2017,104639629,118340467
2017,104639660,118340495
2017,104641313,118342137
2017,104641306,118342137
2017,104641519,118342341
2017,104641577,118342399
2017,104641743,118342577
2017,104641836,118342645
2017,104641943,118342761
2017,104641980,118342797
2017,104642080,118342895
2017,104642156,118342977
2017,104642220,118343039
2017,104642371,118343176
2017,104642410,118343213
2017,104642426,118343213
2017,104642439,118343213
2017,104642437,118343213
2017,104642441,118343213
2017,104642413,118343213
2017,104642407,118343213
2017,104642432,118343213
2017,104642422,118343213
2017,104642451,118343213
2017,104642417,118343213
2017,104642448,118343213
2017,104642924,118343736
2017,104642964,118343787
2017,104643059,118343874
2017,104643084,118343908
2017,104643141,118343969
2017,104643345,118344184
2017,104643345,118344186
2017,104643381,118344224
2017,104643507,118344352
2017,104643608,118344471
2017,104643722,118344584
2017,104643724,118344584
2017,104643844,118344706
2017,104643867,118344731
2017,104643874,118344742
2017,104644077,118344930
2017,104644170,118345021
2017,104644170,118345016
2017,104644258,118345101
2017,104644273,118345116
2017,104644386,118345231
2017,104644447,118345303
2017,104644446,118345302
2017,104644530,118345391
2017,104644530,118345393
2017,104644772,118345621
2017,104645110,118345964
2017,104645167,118346022
2017,104645710,118346588
2017,104645710,118346583
2017,104645711,118346588
2017,104645710,118346586
2017,104645863,118346753
2017,104645863,118346755
2017,104645867,118346753
2017,104645929,118346825
2017,104646064,118346967
2017,104646216,118347136
2017,104646288,118347194
2017,104646311,118347227
2017,104646700,118347623
2017,104647026,118347972
2017,104647688,118348679
2017,104647883,118348858
2017,104647920,118348888
2017,104648300,118349270
2017,104637511,118338311
2017,104637641,118338475
2017,104638285,118339130
2017,104638518,118339363
2017,104638673,118339502
2017,104638714,118339563
2017,104639703,118340533
2017,104639703,118340530
2017,104639707,118340524
2017,104640579,118341412
2017,104641107,118341933
2017,104626066,118326786
2017,104626151,118326868
2017,104626654,118327396
2017,104626705,118327454
2017,104627525,118328254
2017,104627602,118328344
2017,104627834,118328566
2017,104628344,118329072
2017,104628559,118329269
2017,104628803,118329522
2017,104628803,118329524
2017,104629163,118329889
2017,104629399,118330119
2017,104629602,118330327
2017,104630454,118331192
2017,104630945,118331696
2017,104631235,118331997
2017,104631409,118332165
2017,104631494,118331941
2017,104631610,118332381
2017,104631770,118332536
2017,104631803,118332547
2017,104632162,118332951
2017,104632160,118332951
2017,104632222,118333008
2017,104632217,118333008
2017,104632305,118333088
2017,104632486,118333259
2017,104632708,118333474
2017,104632708,118333484
2017,104632708,118333467
2017,104632826,118333580
2017,104634044,118334807
2017,104634044,118334800
2017,104634259,118335022
2017,104634706,118335480
2017,104635060,118335838
2017,104635139,118335928
2017,104635147,118335928
2017,104635694,118336442
2017,104635788,118336530
2017,104635823,118336559
2017,104636042,118336798
2017,104636086,118336831
2017,104636112,118336856
2017,104636112,118336860
2017,104636208,118336966
2017,104636508,118337280
2017,104641141,118341957
2017,104641141,118341961
2017,104641318,118342127
2017,104641733,118342563
2017,104641837,118342655
2017,104642104,118342925
2017,104642424,118343239
2017,104642564,118343365
2017,104644333,118345179
2017,104644333,118345172
2017,104644333,118345173
2017,104644471,118345334
2017,104645004,118345847
2017,104645085,118345936
2017,104645120,118345975
2017,104645177,118346028
2017,104645266,118346131
2017,104645696,118346593
2017,104645704,118346593
2017,104645704,118346590
2017,104645696,118346590
2017,104645831,118346740
2017,104645844,118346740
2017,104645919,118346808
2017,104646007,118346911
2017,104646207,118347126
2017,104646241,118347148
2017,104646402,118347312
2017,104646394,118347312
2017,104646477,118347381
2017,104646706,118347636
2017,104647780,118348716
2017,104647773,118348716
2017,104647782,118348716
2017,104647787,118348716
2017,104647767,118348716
2017,104647884,118348854
2017,104647962,118348913
2017,104648009,118348979
2017,104648073,118349043
2017,104648271,118349238
2017,104649010,118349984
2017,104649087,118350063
2017,104649087,118350059
2017,104649551,118350508
2017,104649635,118350598
2017,104649635,118350594
2017,104649794,118350770
2017,104649996,118350959
2017,104650558,118351558
2017,104651263,118352279
2017,104651258,118352279
2017,104651262,118352279
2017,104651482,118352497
2017,104651526,118352543
2017,104651930,118352942
2017,104652028,118353054
2017,104652566,118353575
2017,104652606,118353624
2017,104653140,118354151
2017,104653347,118354342
2017,104653347,118354346
2017,104653575,118354600
2017,104653579,118354599
2017,104654648,118355718
2017,104655033,118356129
2017,104655033,118356130
2017,104655229,118356333
2017,104655389,118356515
2017,104655946,118357102
2017,104656059,118357216
2017,104656407,118357559
2017,104656495,118357677
2017,104656495,118357678
2017,104656899,118358110
2017,104657118,118358328
2017,104657749,118358953
2017,104657749,118358956
2017,104657907,118359117
2017,104658353,118359572
2017,104658782,118359986
2017,104658902,118360106
2017,104659227,118360455
2017,104659299,118360518
2017,104660307,118361528
2017,104660380,118361597
2017,104660612,118361815
2017,106293138,120011595
2017,106293227,120011683
2017,106293412,120011854
2017,106293473,120011926
2017,106293780,120012223
2017,106293870,120012319
2017,106293870,120012322
2017,106294462,120012949
2017,106294462,120012950
2017,106294590,120013085
2017,106294585,120013085
2017,106294685,120013185
2017,106294897,120013414
2017,106295214,120013745
2017,106295335,120013865
2017,106295510,120014020
2017,106295837,120014366
2017,106295965,120014503
2017,106296232,120014797
2017,106296281,120014851
2017,106296371,120014966
2017,106296890,120015508
2017,106297094,120015731
2017,106297094,120015727
2017,106297222,120015873
2017,106297258,120015903
2017,106297609,120016286
2017,106297967,120016680
2017,106298251,120016986
2017,106298275,120017010
2017,106298456,120017178
2017,106299400,120018144
2017,106299608,120018354
2017,106299752,120018503
2017,106300127,120018874
2017,106300138,120018889
2017,106300199,120018959
2017,106300332,120019093
2017,106300361,120019129
2017,106300829,120019613
2017,106300872,120019659
2017,106300932,120019728
2017,106300986,120019791
2017,104660652,118361870
2017,104661605,118362874
2017,104622830,118323475
2017,104622916,118323565
2017,104622966,118323617
2017,104622963,118323617
2017,104623049,118323701
2017,104623042,118323700
2017,104623163,118323826
2017,104623682,118324357
2017,104623682,118324363
2017,104623729,118324423
2017,104623997,118324698
2017,104624130,118324812
2017,104624902,118325581
2017,104624902,118325582
2017,104625278,118325980
2017,104625278,118325981
2017,104625822,118326532
2017,104626042,118326762
2017,104626591,118327336
2017,104626817,118327567
2017,104626821,118327567
2017,104626916,118327670
2017,104627478,118328206
2017,104628082,118328806
2017,104628106,118328823
2017,104628154,118328874
2017,104628335,118329066
2017,104629018,118329734
2017,104629423,118330145
2017,104629632,118330355
2017,104629728,118330453
2017,104630568,118331298
2017,104631616,118332385
2017,104631718,118332496
2017,104631859,118332634
2017,104632075,118332861
2017,104632450,118333242
2017,104632491,118333283
2017,104632493,118333279
2017,104632612,118333390
2017,104632715,118333469
2017,104632715,118333478
2017,104633287,118334052
2017,104633957,118334712
2017,104633946,118334702
2017,104633952,118334707
2017,104633952,118334702
2017,104634009,118334780
2017,104634053,118334824
2017,104634073,118334844
2017,104634159,118334923
2017,104634159,118334926
2017,104634179,118334948
2017,104634248,118335011
2017,104634248,118335016
2017,104634913,118335695
2017,104634909,118335695
2017,104635258,118336037
2017,104635447,118336204
2017,104635459,118336223
2017,104635467,118336223
2017,104635675,118336418
2017,104635800,118336540
2017,104635808,118336540
2017,104636101,118336846
2017,104637075,118337854
2017,104637129,118337900
2017,104637129,118337920
2017,104637613,118338450
2017,104637736,118338557
2017,104637736,118338549
2017,104637801,118338636
2017,104637983,118338835
2017,104638219,118339059
2017,104638502,118339347
2017,104638776,118339615
2017,104638774,118339620
2017,104638940,118339764
2017,104639147,118339973
2017,104639348,118340184
2017,104639394,118340230
2017,104639771,118340609
2017,104640598,118341424
2017,104640598,118341427
2017,104640629,118341468
2017,104641101,118341922
2017,104641439,118342264
2017,104641439,118342267
2017,104641607,118342433
2017,104641679,118342516
2017,104641920,118342737
2017,104641915,118342737
2017,104641972,118342790
2017,104642123,118342943
2017,104642208,118343030
2017,104642392,118343206
2017,104642440,118343248
2017,104642620,118343426
2017,104643117,118343942
2017,104643120,118343950
2017,104643286,118344134
2017,104643322,118344167
2017,104643374,118344223
2017,104643462,118344300
2017,104643489,118344335
2017,104643581,118344440
2017,104643605,118344468
2017,104643845,118344707
2017,104643892,118344754
2017,104644073,118344928
2017,104644450,118345304
2017,104644466,118345314
2017,104644523,118345381
2017,104644624,118345482
2017,104644632,118345488
2017,104649054,118350031
2017,104649626,118350584
2017,104649792,118350762
2017,104649887,118350865
2017,104649937,118350909
2017,104649930,118350906
2017,104649930,118350909
2017,104650060,118351050
2017,104650631,118351642
2017,104650703,118351709
2017,104651545,118352562
2017,104651655,118352671
2017,104651859,118352873
2017,104651937,118352951
2017,104652623,118353646
2017,104653203,118354209
2017,104653241,118354243
2017,104653302,118354326
2017,104653393,118354393
2017,104653393,118354399
2017,104653550,118354565
2017,104653863,118354899
2017,104654222,118355265
2017,104654231,118355265
2017,104654592,118355664
2017,104654611,118355683
2017,104655071,118356173
2017,104655410,118356527
2017,104655978,118357148
2017,104657086,118358296
2017,104657315,118358532
2017,104660519,118361731
2017,104660640,118361861
2017,104660698,118361915
2017,104661583,118362845
2017,104611301,118311429
2017,104611577,118311746
2017,104611657,118311820
2017,104611830,118312015
2017,104611941,118312118
2017,104612040,118312237
2017,104612182,118312376
2017,104612376,118312564
2017,104612432,118312637
2017,104612575,118312788
2017,104612647,118312855
2017,104612647,118312862
2017,104613202,118313447
2017,104613927,118314193
2017,104614044,118314321
2017,104614374,118314654
2017,104614606,118314885
2017,104615228,118315499
2017,104615472,118315745
2017,104615500,118315778
2017,104615594,118315876
2017,104616323,118316647
2017,104616323,118316642
2017,104616522,118316863
2017,104616522,118316870
2017,104616522,118316867
2017,104616940,118317304
2017,104616947,118317304
2017,104616925,118317304
2017,104616931,118317304
2017,104617200,118317596
2017,104617255,118317654
2017,104617899,118318335
2017,104618462,118318916
2017,104618729,118319217
2017,104619150,118319669
2017,104619730,118320319
2017,104620343,118320951
2017,104620905,118321527
2017,104621554,118322165
2017,104622292,118322940
2017,104622320,118322966
2017,104623089,118323748
2017,104623234,118323889
2017,104623234,118323892
2017,104623744,118324434
2017,104624000,118324699
2017,104624020,118324725
2017,104624030,118324723
2017,104624046,118324749
2017,104624048,118324749
2017,104624077,118324772
2017,104624633,118325300
2017,104624844,118325529
2017,104624897,118325583
2017,104624897,118325586
2017,104625307,118326011
2017,104625356,118326063
2017,104625356,118326066
2017,104626037,118326757
2017,104626746,118327494
2017,104626935,118327692
2017,104626935,118327688
2017,104627463,118328186
2017,104627462,118328193
2017,104627463,118328191
2017,104643063,118343888
2017,104643074,118343890
2017,104643074,118343889
2017,104643077,118343890
2017,104643077,118343889
2017,104643135,118343963
2017,104643324,118344166
2017,104643402,118344256
2017,104643486,118344334
2017,104643629,118344482
2017,104643629,118344483
2017,104643835,118344702
2017,104643865,118344727
2017,104643885,118344748
2017,104643886,118344748
2017,104643885,118344747
2017,104644185,118345038
2017,104644276,118345100
2017,104644278,118345103
2017,104644278,118345108
2017,104644323,118345166
2017,104644378,118345226
2017,104644431,118345283
2017,104644733,118345582
2017,104644724,118345582
2017,104644846,118345699
2017,104644980,118345823
2017,104645101,118345950
2017,104645220,118346054
2017,104645220,118346056
2017,104645751,118346640
2017,104645751,118346645
2017,104645870,118346762
2017,104646226,118347138
2017,104646385,118347295
2017,104646699,118347608
2017,104646698,118347608
2017,104646787,118347710
2017,104647088,118348032
2017,104647084,118348028
2017,104647896,118348871
2017,104647893,118348871
2017,104648010,118348983
2017,104648335,118349305
2017,104648606,118349590
2017,104648752,118349728
2017,104649035,118350017
2017,104649076,118350058
2017,104649252,118350201
2017,104649250,118350201
2017,104653160,118354172
2017,104653195,118354212
2017,104653377,118354386
2017,104653536,118354563
2017,104653559,118354581
2017,104653590,118354613
2017,104653962,118355010
2017,104654023,118355067
2017,104654019,118355067
2017,104654610,118355681
2017,104654629,118355698
2017,104654867,118355957
2017,104654867,118355949
2017,104655139,118356240
2017,104655697,118356837
2017,104656417,118357593
2017,104656417,118357596
2017,104656478,118357665
2017,104656583,118357760
2017,104656582,118357769
2017,104656582,118357764
2017,104657096,118358301
2017,104658357,118359575
2017,104658553,118359747
2017,104658726,118359934
2017,104659631,118360863
2017,104660503,118361722
2017,104661181,118362414
2017,104661267,118362518
2017,104661577,118362839
2017,104661664,118362932
2017,104626647,118327388
2017,104626954,118327723
2017,104627274,118328010
2017,104627471,118328199
2017,104627918,118328642
2017,104627918,118328640
2017,104628042,118328774
2017,104628149,118328872
2017,104628706,118329427
2017,104629146,118329869
2017,104629188,118329910
2017,104629307,118330025
2017,104629307,118330023
2017,104629433,118330156
2017,104629617,118330337
2017,104629708,118330430
2017,104629781,118330468
2017,104629830,118330562
2017,104629882,118330609
2017,104630595,118331329
2017,104630618,118331338
2017,104631418,118332176
2017,104631566,118332316
2017,104631766,118332535
2017,104632122,118332902
2017,104632263,118333053
2017,104632315,118333096
2017,104632488,118333277
2017,104633288,118334055
2017,104634866,118335650
2017,104635131,118335925
2017,104635214,118335984
2017,104635292,118336048
2017,104635292,118336053
2017,104636115,118336865
2017,104636531,118337299
2017,104636596,118337370
2017,104636596,118337364
2017,104637420,118338231
2017,104637998,118338850
2017,104638201,118339046
2017,104638652,118339509
2017,104638900,118339735
2017,104639591,118340434
2017,104639778,118340621
2017,104640705,118341525
2017,104640867,118341678
2017,104640997,118341822
2017,104641051,118341880
2017,104641295,118342116
2017,104641495,118342327
2017,104641602,118342429
2017,104641600,118342429
2017,104641854,118342665
2017,104642093,118342914
2017,104642135,118342957
2017,104642154,118342978
2017,104642383,118343199
2017,104642922,118343738
2017,104642986,118343800
2017,104642979,118343800
2017,104643058,118343872
2017,104643344,118344191
2017,104643344,118344187
2017,104643427,118344263
2017,104643492,118344336
2017,104643617,118344477
2017,104643790,118344646
2017,104643831,118344694
2017,104643861,118344721
2017,104643912,118344766
2017,104643964,118344804
2017,104643986,118344804
2017,104643957,118344804
2017,104643994,118344804
2017,104643972,118344804
2017,104643980,118344804
2017,104643950,118344804
2017,104644072,118344927
2017,104644226,118345072
2017,104644268,118345114
2017,104644415,118345260
2017,104644452,118345313
2017,104644492,118345354
2017,104644855,118345705
2017,104644983,118345827
2017,104645771,118346667
2017,104645773,118346667
2017,104645776,118346672
2017,104645886,118346775
2017,104645881,118346768
2017,104645972,118346872
2017,104646096,118346989
2017,104646091,118346989
2017,104646087,118346989
2017,104646460,118347374
2017,104646484,118347396
2017,104646535,118347458
2017,104646677,118347602
2017,104647285,118348255
2017,104647281,118348255
2017,104647280,118348255
2017,104647697,118348672
2017,104647693,118348664
2017,104648529,118349509
2017,104648586,118349560
2017,104648994,118349997
2017,104648994,118350001
2017,104649028,118350018
2017,104649352,118350299
2017,104650031,118351017
2017,104650729,118351730
2017,104650726,118351730
2017,104650749,118351750
2017,104650803,118351803
2017,104651650,118352659
2017,104651645,118352659
2017,104651838,118352848
2017,104651856,118352859
2017,104651896,118352903
2017,104652880,118353887
2017,104653388,118354408
2017,104653474,118354489
2017,104653544,118354549
2017,104653847,118354883
2017,104654102,118355162
2017,104654106,118355152
2017,106721581,120444764
2017,106721729,120444913
2017,106722606,120445776
2017,106722606,120445778
2017,106722606,120445777
2017,106722798,120446004
2017,106723572,120446791
2017,106724812,120448145
2017,106725262,120448606
2017,106725692,120449074
2017,106726437,120449878
2017,106726589,120450036
2017,106726729,120450182
2017,106727431,120450948
2017,106727484,120450993
2017,106728437,120452037
2017,106728645,120452245
2017,106729087,120452700
2017,106729127,120452739
2017,102654232,116334746
2017,102655214,116335751
2017,102655214,116335744
2017,102655344,116335904
2017,102655462,116335999
2017,102655501,116336044
2017,102656360,116336915
2017,102656359,116336915
2017,102656432,116336998
2017,102656440,116336998
2017,102656435,116336998
2017,102656691,116337243
2017,102656691,116337242
2017,102657361,116337907
2017,102657363,116337907
2017,102657679,116338235
2017,102658432,116338973
2017,102658642,116339186
2017,102659126,116339702
2017,102659220,116339819
2017,102659624,116340227
2017,102659704,116340312
2017,102659969,116340598
2017,102660127,116340753
2017,102660227,116340859
2017,102660266,116340904
2017,102660512,116341143
2017,102660512,116341142
2017,102660966,116341619
2017,102661044,116341676
2017,102661031,116341676
2017,102661035,116341676
2017,102661098,116341745
2017,102661204,116341829
2017,102661204,116341825
2017,102661478,116342116
2017,102661521,116342148
2017,102661928,116342576
2017,102661955,116342598
2017,102662060,116342704
2017,102662605,116343254
2017,102662653,116343296
2017,102663029,116343719
2017,102663072,116343769
2017,102663172,116343856
2017,102663502,116344184
2017,102663866,116344585
2017,102664009,116344712
2017,102664210,116344907
2017,103421345,117105788
2017,103421411,117105854
2017,103421411,117105852
2017,103421445,117105879
2017,103421445,117105876
2017,103421563,117106007
2017,103421794,117106252
2017,103421834,117106307
2017,103421909,117106373
2017,103422204,117106667
2017,103422204,117106665
2017,103422301,117106759
2017,103422393,117106842
2017,103422389,117106842
2017,103423186,117107626
2017,103423288,117107724
2017,103423774,117108187
2017,103423774,117108184
2017,103423938,117108362
2017,103423991,117108411
2017,103423991,117108400
2017,103423991,117108412
2017,101755516,115429220
2017,101755900,115429610
2017,101755962,115429673
2017,101756759,115430472
2017,101756946,115430653
2017,101757020,115430729
2017,101757099,115430808
2017,101757142,115430850
2017,101758346,115432046
2017,101758681,115432388
2017,101758790,115432499
2017,101758841,115432550
2017,101758932,115432631
2017,101758956,115432659
2017,101759282,115432988
2017,101759425,115433117
2017,101759424,115433112
2017,101759424,115433110
2017,101759597,115433307
2017,101760184,115433913
2017,101760255,115433993
2017,101760269,115434009
2017,101760340,115434070
2017,101760494,115434236
2017,101760532,115434272
2017,101760824,115434584
2017,101760898,115434662
2017,101761071,115434842
2017,101761292,115435057
2017,101761292,115435054
2017,101761294,115435052
2017,101761450,115435230
2017,101761470,115435260
2017,101761498,115435283
2017,101761649,115435437
2017,101761742,115435527
2017,101762072,115435846
2017,101762067,115435846
2017,101762208,115435974
2017,101762208,115435984
2017,101762391,115436172
2017,101762536,115436302
2017,101762673,115436462
2017,101762805,115436582
2017,101762793,115436582
2017,101763147,115436932
2017,101763270,115437047
2017,101763324,115437101
2017,101763510,115437268
2017,101763566,115437350
2017,101763655,115437452
2017,101763655,115437450
2017,101763815,115437633
2017,101764205,115438043
2017,101764291,115438146
2017,101764457,115438311
2017,101764913,115438787
2017,101765201,115439097
2017,101765194,115439097
2017,101765198,115439097
2017,101765689,115439617
2017,101765681,115439617
2017,101765783,115439708
2017,101766794,115440730
2017,101767071,115441014
2017,101767138,115441087
2017,101767172,115441119
2017,101767177,115441119
2017,101767175,115441119
2017,101767489,115441439
2017,101767558,115441505
2017,101767602,115441549
2017,101767605,115441549
2017,101767633,115441580
2017,101767666,115441609
2017,101767723,115441660
2017,101767973,115441903
2017,101768017,115441947
2017,101768286,115442209
2017,101768286,115442199
2017,101768513,115442432
2017,101768662,115442597
2017,101768840,115442791
2017,101768860,115442813
2017,101769152,115443123
2017,101769413,115443389
2017,101769442,115443405
2017,101769662,115443626
2017,101769916,115443867
2017,101769916,115443866
2017,101769933,115443887
2017,101770058,115444013
2017,101770363,115444312
2017,101770385,115444338
2017,101770631,115444573
2017,101770638,115444570
2017,101770634,115444570
2017,101770631,115444575
2017,101770697,115444627
2017,101770891,115444825
2017,101770954,115444884
2017,101770986,115444909
2017,101770986,115444911
2017,101771032,115444961
2017,101771095,115445022
2017,101771320,115445221
2017,101771338,115445230
2017,101771625,115445514
2017,101771619,115445514
2017,101771619,115445513
2017,101771625,115445513
2017,101771836,115445731
2017,101771861,115445754
2017,101771950,115445825
2017,101772696,115446553
2017,101775696,115449522
2017,101775963,115449770
2017,101776431,115450245
2017,101776739,115450576
2017,101776890,115450719
2017,101777034,115450879
2017,101777161,115451019
2017,101777161,115451017
2017,101777195,115451044
2017,101777274,115451122
2017,101777271,115451122
2017,101777425,115451272
2017,101777603,115451450
2017,101777653,115451481
2017,101777653,115451485
2017,101777663,115451493
2017,101777766,115451585
2017,101778051,115451803
2017,101778081,115451834
2017,101778663,115452353
2017,101778686,115452378
2017,101778898,115452596
2017,101779085,115452785
2017,101779113,115452821
2017,101779133,115452831
2017,101779392,115453095
2017,101779462,115453164
2017,101779522,115453226
2017,101779552,115453259
2017,101779552,115453256
2017,101779844,115453571
2017,101780193,115453915
2017,101780223,115453949
2017,101780265,115454002
2017,101780360,115454090
2017,101780360,115454088
2017,101780436,115454175
2017,101780596,115454346
2017,101780700,115454454
2017,101780702,115454447
2017,101780740,115454500
2017,101781111,115454887
2017,101781294,115455076
2017,101781333,115455110
2017,101781353,115455127
2017,101781762,115455534
2017,101782188,115455944
2017,101782201,115455944
2017,101782196,115455944
2017,101782222,115455982
2017,101782219,115455982
2017,101782352,115456107
2017,101782568,115456307
2017,101782568,115456310
2017,101782626,115456371
2017,101783260,115457024
2017,101783545,115457322
2017,101783651,115457374
2017,101783610,115457374
2017,101783615,115457374
2017,101783740,115457486
2017,101784101,115457826
2017,101784155,115457876
2017,101784156,115457872
2017,101784155,115457877
2017,101784185,115457904
2017,101784334,115458038
2017,104620562,118321168
2017,104620591,118321206
2017,104620874,118321482
2017,104621549,118322193
2017,104621949,118322594
2017,104622067,118322713
2017,103426192,117110513
2017,103426193,117110515
2017,103426216,117110541
2017,103426225,117110549
2017,103426310,117110636
2017,103426369,117110690
2017,103426638,117110973
2017,103426813,117111150
2017,103426961,117111266
2017,103426955,117111257
2017,103427041,117111366
2017,103427418,117111751
2017,103427629,117111974
2017,103427621,117111974
2017,103427701,117112050
2017,103427749,117112095
2017,102658312,116338850
2017,102658453,116338989
2017,102658474,116339015
2017,102658619,116339160
2017,102658640,116339185
2017,102658658,116339203
2017,102658657,116339203
2017,102658694,116339237
2017,102659201,116339795
2017,102659226,116339818
2017,102659343,116339928
2017,102659343,116339932
2017,102659611,116340213
2017,102659727,116340330
2017,102659959,116340572
2017,102660154,116340775
2017,102660154,116340773
2017,102660282,116340915
2017,102660509,116341137
2017,102660630,116341268
2017,102661196,116341835
2017,102661575,116342206
2017,102661900,116342547
2017,102662096,116342735
2017,102662173,116342814
2017,102662316,116342948
2017,102662361,116342998
2017,102662361,116342997
2017,102662808,116343463
2017,102662877,116343504
2017,102662877,116343505
2017,102662909,116343553
2017,102662947,116343610
2017,102663015,116343692
2017,102663045,116343734
2017,102663065,116343761
2017,102663078,116343772
2017,102663453,116344127
2017,102663485,116344170
2017,102664084,116344792
2017,102664297,116345015
2017,102664417,116345136
2017,102664563,116345274
2017,102667090,116347890
2017,102667096,116347890
2017,102667253,116348052
2017,102667343,116348130
2017,102667428,116348205
2017,102667509,116348293
2017,102667539,116348324
2017,102667970,116348772
2017,102668045,116348827
2017,103384664,117068897
2017,103384865,117069106
2017,103384952,117069196
2017,103385822,117070105
2017,103386044,117070349
2017,103386314,117070644
2017,103386608,117070944
2017,103386715,117071070
2017,103389584,117074084
2017,103390456,117075015
2017,103390729,117075310
2017,103390775,117075357
2017,103390775,117075352
2017,103390917,117075497
2017,103391016,117075612
2017,103391124,117075715
2017,103391124,117075720
2017,103391252,117075854
2017,103391273,117075877
2017,103391314,117075890
2017,103391314,117075884
2017,103391356,117075957
2017,101761388,115435168
2017,101761388,115435169
2017,101761432,115435216
2017,101761432,115435214
2017,101761554,115435339
2017,101761661,115435453
2017,101761697,115435489
2017,101761737,115435526
2017,101761763,115435530
2017,101761763,115435534
2017,101761767,115435536
2017,101761761,115435536
2017,101761761,115435530
2017,101761761,115435534
2017,101761763,115435536
2017,101761917,115435690
2017,101761981,115435756
2017,101762021,115435795
2017,101762024,115435795
2017,101762182,115435954
2017,101762431,115436218
2017,101762734,115436527
2017,101763281,115437064
2017,101763346,115437116
2017,101763338,115437116
2017,101763554,115437337
2017,101763585,115437356
2017,101763725,115437526
2017,101765669,115439597
2017,101765747,115439679
2017,101765903,115439826
2017,101765939,115439859
2017,101765939,115439854
2017,101765989,115439915
2017,101765996,115439915
2017,101766365,115440291
2017,101766479,115440413
2017,101766690,115440625
2017,101766758,115440696
2017,101766831,115440767
2017,101766943,115440876
2017,101767069,115441017
2017,101767513,115441447
2017,101767510,115441453
2017,101767520,115441471
2017,101767607,115441554
2017,103051458,116735262
2017,103051458,116735266
2017,103051498,116735311
2017,103052278,116736101
2017,103052465,116736301
2017,103052528,116736363
2017,103052545,116736384
2017,103052730,116736567
2017,103052730,116736570
2017,103052733,116736567
2017,103052836,116736696
2017,103053690,116737564
2017,103053738,116737614
2017,103053833,116737659
2017,103053831,116737659
2017,103053874,116737765
2017,103053941,116737842
2017,103054061,116737966
2017,103054082,116737994
2017,103054654,116738555
2017,103054662,116738564
2017,103054740,116738647
2017,103054833,116738745
2017,103054895,116738820
2017,103055043,116738973
2017,103055043,116738971
2017,103055104,116739048
2017,103055205,116739165
2017,103055299,116739246
2017,103055344,116739285
2017,103055368,116739306
2017,103055395,116739333
2017,103055490,116739436
2017,103055591,116739535
2017,103055945,116739918
2017,103056067,116740052
2017,103056067,116740049
2017,103056067,116740050
2017,103056068,116740048
2017,103056358,116740365
2017,103056878,116740887
2017,103057087,116741104
2017,103057182,116741205
2017,103057289,116741309
2017,103057370,116741401
2017,103057416,116741437
2017,103057548,116741584
2017,103058169,116742217
2017,103058229,116742272
2017,103058231,116742272
2017,103058420,116742460
2017,103058423,116742460
2017,103058494,116742537
2017,103058579,116742637
2017,103058760,116742825
2017,103058882,116742956
2017,103058949,116743030
2017,103059278,116743364
2017,103059278,116743367
2017,103059297,116743390
2017,103059337,116743440
2017,103059427,116743532
2017,103059591,116743693
2017,103059898,116744029
2017,103060120,116744247
2017,103060256,116744399
2017,103060328,116744453
2017,103060540,116744663
2017,103060750,116744893
2017,103060869,116745009
2017,103060877,116745021
2017,103060893,116745035
2017,103060892,116745037
2017,103060892,116745036
2017,103061711,116745873
2017,103062232,116746398
2017,103062262,116746425
2017,103062342,116746513
2017,103062393,116746559
2017,103062906,116747069
2017,103063062,116747236
2017,103063863,116748037
2017,103063971,116748153
2017,103064165,116748360
2017,103064968,116749144
2017,101305777,114977409
2017,102663150,116343837
2017,102663185,116343877
2017,102663273,116343957
2017,101305870,114977504
2017,102663341,116344029
2017,101306158,114977783
2017,101306241,114977870
2017,101306369,114977999
2017,101306378,114977999
2017,101306426,114978062
2017,101306426,114978056
2017,101306766,114978387
2017,101306952,114978569
2017,101306952,114978574
2017,101307008,114978634
2017,102663430,116344108
2017,101307403,114979008
2017,102663427,116344108
2017,101307690,114979291
2017,101308310,114979930
2017,101308432,114980053
2017,101308507,114980142
2017,101308557,114980184
2017,101308559,114980184
2017,101308636,114980265
2017,102663758,116344458
2017,102663758,116344454
2017,102663861,116344571
2017,102664048,116344756
2017,102664508,116345217
2017,101309102,114980757
2017,102664656,116345366
