"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2017,7927281,26635,12,2017,"Z",01-DEC-12,"Y","F","C","2017_12_OK0261600_NIBRS",18099805,0
2017,7609448,23163,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_OK0581200_NIBRS",7806955,0
2017,7639489,23163,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_OK0581200_NIBRS",9817180,0
2017,7662729,23163,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_OK0581200_NIBRS",8662917,0
2017,7690750,23163,4,2017,"I",01-APR-04,"Y","F","C","2017_04_OK0581200_NIBRS",9817227,0
2017,7716760,23163,5,2017,"Z",01-MAY-05,"Y","F","C","2017_05_OK0581200_NIBRS",10709985,0
2017,7744046,23163,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_OK0581200_NIBRS",14038293,0
2017,7778535,23163,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0581200_NIBRS",14038350,0
2017,7950174,23163,8,2017,"Z",01-AUG-08,"Y","F","C","2017_08_OK0581200_NIBRS",18698113,0
2017,7813932,23163,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0581200_NIBRS",16830730,0
2017,7836672,23163,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0581200_NIBRS",19450899,0
2017,7882027,23163,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0581200_NIBRS",19450932,0
2017,7927012,23163,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0581200_NIBRS",19450965,0
2017,7608849,14943,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_OK0030200_NIBRS",8594397,0
2017,7637371,14943,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_OK0030200_NIBRS",8594431,0
2017,7661449,14943,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_OK0030200_NIBRS",11436062,0
2017,7691097,14943,4,2017,"Z",01-APR-04,"Y","F","C","2017_04_OK0030200_NIBRS",9832040,0
2017,7715549,14943,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_OK0030200_NIBRS",13057231,0
2017,7742311,14943,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_OK0030200_NIBRS",13057258,0
2017,7777607,14943,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0030200_NIBRS",13993597,0
2017,7795439,14943,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0030200_NIBRS",18028119,0
2017,7925682,14943,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0030200_NIBRS",18028155,0
2017,7835622,14943,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0030200_NIBRS",16785064,0
2017,7880907,14943,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0030200_NIBRS",19410595,0
2017,7925683,14943,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0030200_NIBRS",20115924,0
2017,7552867,15055,1,2017,"Z",01-JAN-01,"Y","F","C","2017_01_OK0251000_NIBRS",6892261,0
2017,7639797,15055,2,2017,"Z",01-FEB-02,"Y","F","C","2017_02_OK0251000_NIBRS",7844385,0
2017,7609440,15221,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_OK0570200_NIBRS",9816609,0
2017,7639483,15221,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_OK0570200_NIBRS",9816635,0
2017,7662726,15221,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_OK0570200_NIBRS",15623993,0
2017,7690746,15221,4,2017,"I",01-APR-04,"Y","F","C","2017_04_OK0570200_NIBRS",10686331,0
2017,7716517,15221,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_OK0570200_NIBRS",13101535,0
2017,7744042,15221,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_OK0570200_NIBRS",15624017,0
2017,7836606,15178,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0520100_NIBRS",25553717,0
2017,7881991,15178,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0520100_NIBRS",25553731,0
2017,7884787,15178,12,2017,"I",,"Y","G","C","2017_12_OK0520100_NIBRS",25553750,0
2017,7661937,15106,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_OK0390100_NIBRS",19431443,0
2017,7690653,15106,4,2017,"I",01-APR-04,"Y","F","C","2017_04_OK0390100_NIBRS",14016343,0
2017,7716345,15106,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_OK0390100_NIBRS",14016374,0
2017,7743124,15106,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_OK0390100_NIBRS",14016413,0
2017,7778407,15106,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0390100_NIBRS",25552008,0
2017,7795637,15106,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0390100_NIBRS",20150382,0
2017,7813714,15106,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0390100_NIBRS",25552022,0
2017,7815061,15106,10,2017,"I",,"Y","G","C","2017_10_OK0390100_NIBRS",25548935,0
2017,7881837,15106,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0390100_NIBRS",25552042,0
2017,7925885,15106,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0390100_NIBRS",25548954,0
2017,7691473,15050,5,2017,"I",,"Y","G","C","2017_05_OK0250100_NIBRS",20143080,0
2017,7717368,15050,6,2017,"I",,"Y","G","C","2017_06_OK0250100_NIBRS",20143122,0
2017,7744520,15050,7,2017,"I",,"Y","G","C","2017_07_OK0250100_NIBRS",19426556,0
2017,7795591,15050,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0250100_NIBRS",20143158,0
2017,7813619,15050,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0250100_NIBRS",25551040,0
2017,7836378,15050,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0250100_NIBRS",18043869,0
2017,7881029,15050,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0250100_NIBRS",22258108,0
2017,7884818,15050,12,2017,"I",,"Y","G","C","2017_12_OK0250100_NIBRS",22258127,0
2017,7743082,15063,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_OK0270000_NIBRS",20145118,0
2017,7778324,15063,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0270000_NIBRS",20145213,0
2017,7795600,15063,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0270000_NIBRS",20145256,0
2017,7813641,15063,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0270000_NIBRS",20145303,0
2017,7836385,15063,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0270000_NIBRS",20145372,0
2017,7881173,15063,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0270000_NIBRS",20145409,0
2017,7925826,15063,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0270000_NIBRS",20145450,0
2017,7778384,15083,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0340800_NIBRS",21519447,0
2017,7795619,15083,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0340800_NIBRS",18048191,0
2017,7813674,15083,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0340800_NIBRS",15598172,0
2017,7836410,15083,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0340800_NIBRS",16808841,0
2017,7881810,15083,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0340800_NIBRS",21519488,0
2017,7925853,15083,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0340800_NIBRS",19429468,0
2017,7662897,15307,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_OK0710700_NIBRS",8694310,0
2017,7690803,15307,4,2017,"I",01-APR-04,"Y","F","C","2017_04_OK0710700_NIBRS",10699823,0
2017,7716640,15307,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_OK0710700_NIBRS",11495455,0
2017,7744123,15307,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_OK0710700_NIBRS",22290751,0
2017,7778648,15307,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0710700_NIBRS",22290797,0
2017,7795902,15307,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0710700_NIBRS",15638851,0
2017,7814068,15307,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0710700_NIBRS",16845884,0
2017,7837094,15307,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0710700_NIBRS",22290826,0
2017,7883256,15307,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0710700_NIBRS",19462794,0
2017,7927087,15307,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0710700_NIBRS",19462821,0
2017,7880914,14946,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0040000_NIBRS",20116289,0
2017,7925686,14946,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0040000_NIBRS",20116332,0
2017,7552870,14947,1,2017,"Z",01-JAN-01,"Y","F","C","2017_01_OK0040200_NIBRS",6893948,0
2017,7639800,14947,2,2017,"Z",01-FEB-02,"Y","F","C","2017_02_OK0040200_NIBRS",7844412,0
2017,7661451,14947,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_OK0040200_NIBRS",16785303,0
2017,7755147,14947,4,2017,"Z",01-APR-04,"Y","F","C","2017_04_OK0040200_NIBRS",12101273,0
2017,7715553,14947,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_OK0040200_NIBRS",11436263,0
2017,7744834,15170,7,2017,"I",,"Y","G","C","2017_07_OK0500200_NIBRS",15613495,0
2017,7795701,15170,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0500200_NIBRS",18060590,0
2017,7813800,15170,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0500200_NIBRS",19440429,0
2017,7815254,15170,10,2017,"I",,"Y","G","C","2017_10_OK0500200_NIBRS",21526629,0
2017,7839705,15170,11,2017,"I",,"Y","G","C","2017_11_OK0500200_NIBRS",21526657,0
2017,7926418,15170,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0500200_NIBRS",21526683,0
2017,7813719,15112,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0401100_NIBRS",21520992,0
2017,7836492,15112,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0401100_NIBRS",20151237,0
2017,7881842,15112,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0401100_NIBRS",20151318,0
2017,7925891,15112,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0401100_NIBRS",21521011,0
2017,7552863,15113,1,2017,"Z",01-JAN-01,"Y","F","C","2017_01_OK0401400_NIBRS",6892088,0
2017,7755160,15113,2,2017,"Z",01-FEB-02,"Y","F","C","2017_02_OK0401400_NIBRS",12101290,0
2017,7661941,15113,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_OK0401400_NIBRS",10672751,0
2017,7690656,15113,4,2017,"I",01-APR-04,"Y","F","C","2017_04_OK0401400_NIBRS",10672787,0
2017,7716353,15113,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_OK0401400_NIBRS",10672816,0
2017,7744181,15113,6,2017,"Z",01-JUN-06,"Y","F","C","2017_06_OK0401400_NIBRS",11507247,0
2017,7778730,15113,7,2017,"Z",01-JUL-07,"Y","F","C","2017_07_OK0401400_NIBRS",13132505,0
2017,7795974,15113,8,2017,"Z",01-AUG-08,"Y","F","C","2017_08_OK0401400_NIBRS",14073882,0
2017,7814566,15113,9,2017,"Z",01-SEP-09,"Y","F","C","2017_09_OK0401400_NIBRS",14698742,0
2017,7838212,15113,10,2017,"Z",01-OCT-10,"Y","F","C","2017_10_OK0401400_NIBRS",15646013,0
2017,7883365,15113,11,2017,"Z",01-NOV-11,"Y","F","C","2017_11_OK0401400_NIBRS",16857165,0
2017,7927272,15113,12,2017,"Z",01-DEC-12,"Y","F","C","2017_12_OK0401400_NIBRS",18099739,0
2017,7778327,15068,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0290000_NIBRS",14651649,0
2017,7795605,15068,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0290000_NIBRS",16808133,0
2017,7950188,15068,9,2017,"Z",01-SEP-09,"Y","F","C","2017_09_OK0290000_NIBRS",18698128,0
2017,7836393,15068,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0290000_NIBRS",18047318,0
2017,7881802,15068,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0290000_NIBRS",20146737,0
2017,7925836,15068,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0290000_NIBRS",27963521,0
2017,7690733,15202,4,2017,"I",01-APR-04,"Y","F","C","2017_04_OK0551500_NIBRS",25554013,0
2017,7716476,15202,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_OK0551500_NIBRS",19443979,0
2017,7744024,15202,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_OK0551500_NIBRS",27970677,0
2017,7778510,15202,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0551500_NIBRS",25554017,0
2017,7795756,15202,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0551500_NIBRS",21531561,0
2017,7813882,15202,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0551500_NIBRS",21531597,0
2017,7836615,15202,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0551500_NIBRS",20167147,0
2017,7882012,15202,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0551500_NIBRS",21532159,0
2017,7926450,15202,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0551500_NIBRS",22270767,0
2017,7661459,14964,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_OK0071300_NIBRS",8596321,0
2017,7689905,14964,4,2017,"I",01-APR-04,"Y","F","C","2017_04_OK0071300_NIBRS",11437911,0
2017,7755152,14964,5,2017,"Z",01-MAY-05,"Y","F","C","2017_05_OK0071300_NIBRS",12101281,0
2017,7742328,14964,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_OK0071300_NIBRS",21500109,0
2017,7778720,14964,7,2017,"Z",01-JUL-07,"Y","F","C","2017_07_OK0071300_NIBRS",13132388,0
2017,7795981,14964,8,2017,"Z",01-AUG-08,"Y","F","C","2017_08_OK0071300_NIBRS",14073917,0
2017,7813201,14964,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0071300_NIBRS",21500134,0
2017,7950059,14964,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0071300_NIBRS",21500158,0
2017,7883349,14964,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0071300_NIBRS",21500183,0
2017,7927213,14964,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0071300_NIBRS",18098345,0
2017,7925709,14970,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0080800_NIBRS",19413098,0
2017,7778328,15066,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0280100_NIBRS",20146124,0
2017,7779139,15066,8,2017,"I",,"Y","G","C","2017_08_OK0280100_NIBRS",22258922,0
2017,7813655,15066,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0280100_NIBRS",21518633,0
2017,7836392,15066,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0280100_NIBRS",20146199,0
2017,7881799,15066,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0280100_NIBRS",21518650,0
2017,7925830,15066,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0280100_NIBRS",20146235,0
2017,7882247,15244,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0600600_NIBRS",19452620,0
2017,7927022,15244,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0600600_NIBRS",22279672,0
2017,7880980,15015,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0170100_NIBRS",20132388,0
2017,7925767,15015,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0170100_NIBRS",22248942,0
2017,7690800,15304,4,2017,"I",01-APR-04,"Y","F","C","2017_04_OK0710000_NIBRS",13119972,0
2017,7716623,15304,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_OK0710000_NIBRS",20184634,0
2017,7744114,15304,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_OK0710000_NIBRS",13120079,0
2017,7778643,15304,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0710000_NIBRS",14689515,0
2017,7795899,15304,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0710000_NIBRS",21550449,0
2017,7814056,15304,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0710000_NIBRS",15638820,0
2017,7836998,15304,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0710000_NIBRS",18085754,0
2017,7883224,15304,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0710000_NIBRS",21550508,0
2017,7927075,15304,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0710000_NIBRS",20184677,0
2017,7795842,15264,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0631400_NIBRS",21544808,0
2017,7796894,15264,9,2017,"I",,"Y","G","C","2017_09_OK0631400_NIBRS",16833945,0
2017,7836701,15264,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0631400_NIBRS",18077448,0
2017,7882515,15264,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0631400_NIBRS",20178662,0
2017,7927043,15264,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0631400_NIBRS",21544890,0
2017,7638784,15115,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_OK0402300_NIBRS",15603064,0
2017,7661943,15115,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_OK0402300_NIBRS",14016936,0
2017,7690661,15115,4,2017,"I",01-APR-04,"Y","F","C","2017_04_OK0402300_NIBRS",14017004,0
2017,7716354,15115,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_OK0402300_NIBRS",14656772,0
2017,7743130,15115,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_OK0402300_NIBRS",16812113,0
2017,7778413,15115,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0402300_NIBRS",18052040,0
2017,7795645,15115,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0402300_NIBRS",21521004,0
2017,7813721,15115,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0402300_NIBRS",16812187,0
2017,7836493,15115,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0402300_NIBRS",20151522,0
2017,7881844,15115,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0402300_NIBRS",21521023,0
2017,7884796,15115,12,2017,"I",,"Y","G","C","2017_12_OK0402300_NIBRS",20151569,0
2017,7715558,14951,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_OK0050300_NIBRS",25542772,0
2017,7742316,14951,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_OK0050300_NIBRS",21499273,0
2017,7777618,14951,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0050300_NIBRS",20116589,0
2017,7795443,14951,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0050300_NIBRS",20116636,0
2017,7813197,14951,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0050300_NIBRS",21499298,0
2017,7835630,14951,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0050300_NIBRS",21499320,0
2017,7880916,14951,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0050300_NIBRS",21499350,0
2017,7925692,14951,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0050300_NIBRS",25542782,0
2017,7742333,14972,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_OK0081500_NIBRS",13995317,0
2017,7777690,14972,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0081500_NIBRS",14623174,0
2017,7795470,14972,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0081500_NIBRS",14623204,0
2017,7813212,14972,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0081500_NIBRS",22243180,0
2017,7814713,14972,10,2017,"I",,"Y","G","C","2017_10_OK0081500_NIBRS",16787577,0
2017,7880935,14972,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0081500_NIBRS",20119632,0
2017,7925707,14972,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0081500_NIBRS",21500572,0
2017,7813943,15248,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0610100_NIBRS",18074884,0
2017,7836683,15248,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0610100_NIBRS",19452648,0
2017,7882388,15248,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0610100_NIBRS",21540861,0
2017,7927026,15248,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0610100_NIBRS",21540912,0
2017,7813515,15008,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0150100_NIBRS",22247156,0
2017,7836288,15008,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0150100_NIBRS",15570836,0
2017,7883358,15008,11,2017,"Z",01-NOV-11,"Y","F","C","2017_11_OK0150100_NIBRS",16856422,0
2017,7927249,15008,12,2017,"Z",01-DEC-12,"Y","F","C","2017_12_OK0150100_NIBRS",18099430,0
2017,7778528,15222,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0570300_NIBRS",20171470,0
2017,7795777,15222,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0570300_NIBRS",20171500,0
2017,7813917,15222,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0570300_NIBRS",18072418,0
2017,7836671,15222,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0570300_NIBRS",20171551,0
2017,7882028,15222,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0570300_NIBRS",21536535,0
2017,7927011,15222,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0570300_NIBRS",21536573,0
2017,7778386,15084,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0341200_NIBRS",18048296,0
2017,7795620,15084,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0341200_NIBRS",18048383,0
2017,7813676,15084,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0341200_NIBRS",18048432,0
2017,7881812,15084,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0341200_NIBRS",18048463,0
2017,7925855,15084,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0341200_NIBRS",20147838,0
2017,7690719,15174,4,2017,"I",01-APR-04,"Y","F","C","2017_04_OK0510800_NIBRS",21526886,0
2017,7716438,15174,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_OK0510800_NIBRS",18060457,0
2017,7743708,15174,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_OK0510800_NIBRS",21526907,0
2017,7778485,15174,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0510800_NIBRS",15613974,0
2017,7795712,15174,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0510800_NIBRS",15613994,0
2017,7814540,15174,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0510800_NIBRS",14698371,0
2017,7836597,15174,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0510800_NIBRS",16825917,0
2017,7881973,15174,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0510800_NIBRS",20161970,0
2017,7926411,15174,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0510800_NIBRS",21526936,0
2017,7778633,15301,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0700600_NIBRS",15637399,0
2017,7795889,15301,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0700600_NIBRS",14689082,0
2017,7814051,15301,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0700600_NIBRS",16843837,0
2017,7836751,15301,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0700600_NIBRS",15637419,0
2017,7883218,15301,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0700600_NIBRS",19461285,0
2017,7927266,15301,12,2017,"Z",01-DEC-12,"Y","F","C","2017_12_OK0700600_NIBRS",18099697,0
2017,7610416,15302,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_OK0701000_NIBRS",14058377,0
2017,7639792,15302,2,2017,"Z",01-FEB-02,"Y","F","C","2017_02_OK0701000_NIBRS",7844296,0
2017,7662905,15302,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_OK0701000_NIBRS",10697403,0
2017,7690798,15302,4,2017,"I",01-APR-04,"Y","F","C","2017_04_OK0701000_NIBRS",27973899,0
2017,7716618,15302,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_OK0701000_NIBRS",11493393,0
2017,7744110,15302,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_OK0701000_NIBRS",13118150,0
2017,7778634,15302,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0701000_NIBRS",14689195,0
2017,7795892,15302,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0701000_NIBRS",16843894,0
2017,7814052,15302,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0701000_NIBRS",16843997,0
2017,7836753,15302,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0701000_NIBRS",16844030,0
2017,7883220,15302,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0701000_NIBRS",18084949,0
2017,7927072,15302,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0701000_NIBRS",19461331,0
2017,7661837,15039,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_OK0220000_NIBRS",20141222,0
2017,7690590,15039,4,2017,"I",01-APR-04,"Y","F","C","2017_04_OK0220000_NIBRS",14006921,0
2017,7716147,15039,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_OK0220000_NIBRS",11451926,0
2017,7743056,15039,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_OK0220000_NIBRS",14006986,0
2017,7777813,15039,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_OK0220000_NIBRS",20141269,0
2017,7795577,15039,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0220000_NIBRS",20141315,0
2017,7813607,15039,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0220000_NIBRS",20141348,0
2017,7836366,15039,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0220000_NIBRS",22257269,0
2017,7881015,15039,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0220000_NIBRS",20141504,0
2017,7925798,15039,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0220000_NIBRS",21515855,0
2017,7744925,15207,7,2017,"I",,"Y","G","C","2017_07_OK0552100_NIBRS",19446675,0
2017,7777596,15207,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_OK0552100_NIBRS",16829117,0
2017,7813885,15207,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_OK0552100_NIBRS",19446724,0
2017,7813886,15207,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_OK0552100_NIBRS",22273669,0
2017,7882015,15207,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_OK0552100_NIBRS",20168919,0
2017,7926990,15207,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_OK0552100_NIBRS",20168953,0
