"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2017,103850954,10,
2017,105419560,1,
2017,107501881,6,
2017,106753330,1,
2017,103414364,6,
2017,103048783,1,
2017,106714872,17,
2017,106734734,9,
2017,106293580,9,
2017,104642542,1,
2017,104643042,10,
2017,104645340,9,
2017,104658260,1,
2017,103857039,1,
2017,104643233,6,
2017,104655133,1,
2017,103827791,1,
2017,103054829,1,
2017,103406504,1,
2017,103406504,3,
2017,103412351,1,
2017,104627308,1,
2017,104659227,10,
2017,107507148,1,
2017,100762227,10,
2017,103083309,1,
2017,99443908,1,
2017,101792632,1,
2017,101781410,1,
2017,103385166,1,
2017,101295780,1,
2017,101795242,1,
2017,101792301,1,
2017,101310337,1,
2017,101316876,1,
2017,105390211,10,
2017,105407692,6,
2017,105382676,1,
2017,105382676,6,
2017,105404967,10,
2017,107527056,6,
2017,106311386,1,
2017,101314965,9,
2017,102642323,3,
2017,101303971,10,
2017,101770440,1,
2017,102638191,6,
2017,102630379,1,
2017,102635987,6,
2017,102648964,9,
2017,101761369,9,
2017,101777658,1,
2017,103077884,9,
2017,103059075,1,
2017,99464735,1,
2017,100751336,1,
2017,100768778,9,
2017,99929208,1,
2017,99469689,2,
2017,99953197,6,
2017,106741948,1,
2017,106721331,9,
2017,106738134,8,
2017,106720061,1,
2017,105372786,10,
2017,106297270,9,
2017,106310898,1,
2017,102638052,10,
2017,103852131,9,
2017,103861880,1,
2017,102649013,1,
2017,102652831,6,
2017,102653701,2,
2017,102655329,6,
2017,102654757,1,
2017,102664921,1,
2017,100744225,10,
2017,98902670,2,
2017,101766056,10,
2017,102629882,10,
2017,102630666,1,
2017,98895425,8,
2017,103415792,1,
2017,103068903,10,
2017,103830445,9,
2017,103863340,10,
2017,103866885,1,
2017,103868102,1,
2017,105405193,1,
2017,106716765,1,
2017,104628501,6,
2017,103409392,6,
2017,104659026,1,
2017,103852396,1,
2017,103828061,1,
2017,103052130,10,
2017,103423991,6,
2017,104657812,9,
2017,103821938,1,
2017,105384540,6,
2017,105396297,10,
2017,103047639,9,
2017,99987535,1,
2017,100773233,9,
2017,100773233,1,
2017,101763416,9,
2017,101777404,9,
2017,101777887,1,
2017,101308869,6,
2017,103051948,1,
2017,101305190,1,
2017,101316674,10,
2017,101783417,9,
2017,105391435,1,
2017,105413924,9,
2017,105415798,10,
2017,102644755,1,
2017,101317424,1,
2017,101297900,10,
2017,101317671,2,
2017,105396268,9,
2017,103395816,1,
2017,103396209,1,
2017,102636692,1,
2017,103398118,9,
2017,102636644,6,
2017,99466460,6,
2017,99987729,1,
2017,99443685,1,
2017,100761549,1,
2017,107518136,1,
2017,106740169,2,
2017,106315774,1,
2017,106285426,1,
2017,106295171,1,
2017,106316795,1,
2017,99931230,1,
2017,102637225,1,
2017,103849779,1,
2017,102654361,1,
2017,99464741,6,
2017,98893649,1,
2017,98902890,1,
2017,103838219,10,
2017,103852898,1,
2017,103856987,1,
2017,106712623,6,
2017,106734729,6,
2017,106747462,6,
2017,105373074,9,
2017,105405678,9,
2017,106293587,9,
2017,104659161,1,
2017,104616293,8,
2017,104634338,9,
2017,103415747,1,
2017,103426130,1,
2017,104621335,9,
2017,104644494,1,
2017,103863538,10,
2017,103411580,1,
2017,103863483,1,
2017,104624279,2,
2017,104626966,6,
2017,104646085,1,
2017,105397520,1,
2017,106748146,1,
2017,103077880,1,
2017,99478485,1,
2017,100745993,1,
2017,103046367,1,
2017,103075562,1,
2017,100760970,1,
2017,99929331,1,
2017,99946168,6,
2017,101770161,1,
2017,101770161,6,
2017,101761070,1,
2017,103851161,1,
2017,103386340,1,
2017,101787150,1,
2017,101759385,1,
2017,101774659,9,
2017,101775671,10,
2017,101307275,2,
2017,101303160,1,
2017,105373233,1,
2017,105394594,1,
2017,103393158,6,
2017,105407772,2,
2017,106293459,10,
2017,106307063,9,
2017,105419566,9,
2017,105380008,1,
2017,101303887,1,
2017,101780273,6,
2017,103397802,1,
2017,102648503,1,
2017,102649599,2,
2017,103059969,9,
2017,103075079,1,
2017,99462217,1,
2017,99469635,10,
2017,100771861,1,
2017,100746406,1,
2017,99966880,1,
2017,107529491,9,
2017,106309446,1,
2017,99468942,9,
2017,102640894,1,
2017,102641720,1,
2017,102651669,1,
2017,102652730,1,
2017,99948513,1,
2017,98902784,10,
2017,103049497,2,
2017,103085847,9,
2017,103085847,1,
2017,102635578,2,
2017,106284550,10,
2017,106311931,1,
2017,107527877,10,
2017,106738135,1,
2017,103867035,10,
2017,106710474,1,
2017,105415937,1,
2017,105396460,1,
2017,103047430,1,
2017,103047430,6,
2017,100746145,1,
2017,99466000,1,
2017,99944764,1,
2017,100771830,1,
2017,100768159,9,
2017,100767428,10,
2017,100768553,9,
2017,103865675,9,
2017,101286154,6,
2017,101303065,2,
2017,101317869,1,
2017,104634319,10,
2017,103849286,1,
2017,104633982,9,
2017,104645259,1,
2017,103402847,1,
2017,103845938,9,
2017,103846839,1,
2017,103855938,6,
2017,103857100,2,
2017,103410575,6,
2017,104629165,1,
2017,104649578,8,
2017,104660579,1,
2017,103425739,1,
2017,103833655,6,
2017,103852688,1,
2017,103415207,1,
2017,103416730,1,
2017,104643770,1,
2017,103824016,10,
2017,103867191,1,
2017,103860579,1,
2017,103426738,10,
2017,104646106,1,
2017,104652937,6,
2017,103842540,6,
2017,103869045,2,
2017,103391031,1,
2017,107504471,9,
2017,107504472,9,
2017,107527950,10,
2017,106303647,1,
2017,106294533,1,
2017,106297095,10,
2017,101785132,1,
2017,105415395,1,
2017,102640406,1,
2017,102646415,1,
2017,101288154,1,
2017,101288296,10,
2017,101297978,9,
2017,101304694,8,
2017,102639625,6,
2017,103401088,9,
2017,102634200,1,
2017,102648500,1,
2017,101780269,1,
2017,101776445,10,
2017,99956734,1,
2017,103065237,1,
2017,99462778,1,
2017,103075835,9,
2017,99443654,10,
2017,100748902,9,
2017,100768461,1,
2017,99925960,10,
2017,99453313,1,
2017,105407681,6,
2017,106298113,1,
2017,106303583,1,
2017,107535430,1,
2017,101755725,1,
2017,105374901,1,
2017,106306033,1,
2017,99456564,1,
2017,100754082,1,
2017,102651081,1,
2017,102654746,1,
2017,102657629,9,
2017,102663810,9,
2017,102664517,9,
2017,102665515,6,
2017,98907592,6,
2017,103064566,1,
2017,98903079,1,
2017,101777514,1,
2017,102635970,1,
2017,98918802,9,
2017,106298090,6,
2017,103411725,6,
2017,103048781,1,
2017,103830687,1,
2017,105415474,1,
2017,106736017,2,
2017,106743520,10,
2017,106725226,1,
2017,103081064,1,
2017,103046001,1,
2017,103054196,10,
2017,103057435,1,
2017,99976731,6,
2017,103082896,6,
2017,103082896,1,
2017,99951870,1,
2017,101771039,1,
2017,101788757,6,
2017,101293052,6,
2017,101306708,9,
2017,101314435,2,
2017,101285635,9,
2017,103856672,9,
2017,104623240,9,
2017,104639399,1,
2017,103844971,1,
2017,104649109,1,
2017,104614400,6,
2017,103833859,1,
2017,104642583,1,
2017,103827175,9,
2017,103398663,1,
2017,104643913,9,
2017,103844649,1,
2017,103050234,8,
2017,103065294,9,
2017,106734699,1,
2017,103424966,2,
2017,103410831,1,
2017,107537953,1,
2017,106298591,6,
2017,103391188,10,
2017,105409837,9,
2017,105397184,1,
2017,105395546,6,
2017,106311968,1,
2017,101317638,2,
2017,105374011,1,
2017,103064066,1,
2017,101317146,1,
2017,101311770,10,
2017,101756214,1,
2017,101783607,9,
2017,101782548,6,
2017,103391010,1,
2017,101775187,9,
2017,102627874,1,
2017,102646883,1,
2017,101775022,1,
2017,101775022,9,
2017,101757318,1,
2017,101771040,1,
2017,100746126,1,
2017,100761557,1,
2017,99948308,9,
2017,100768731,9,
2017,100773239,1,
2017,99955247,10,
2017,99955240,10,
2017,101302963,9,
2017,105374123,9,
2017,105395514,10,
2017,105413362,9,
2017,106301150,6,
2017,99962705,8,
2017,102630641,10,
2017,102641838,9,
2017,102642137,1,
2017,103848103,1,
2017,100766499,1,
2017,100771581,1,
2017,101784369,9,
2017,99456080,1,
2017,106306631,9,
2017,106292498,2,
2017,106300118,1,
2017,103415736,1,
2017,104621910,9,
2017,103057548,1,
2017,103866922,1,
2017,103820616,6,
2017,103851798,10,
2017,103851745,6,
2017,106708738,1,
2017,106734755,1,
2017,105393181,1,
2017,105402416,1,
2017,105415802,1,
2017,106303401,10,
2017,103073816,8,
2017,103073816,6,
2017,99946758,10,
2017,99972817,9,
2017,100761225,1,
2017,103068469,10,
2017,99484831,10,
2017,99461862,1,
2017,103866970,1,
2017,101773559,1,
2017,101314151,10,
2017,101298477,1,
2017,101313857,1,
2017,103847536,10,
2017,103867088,1,
2017,106294222,9,
2017,103852225,1,
2017,104632526,9,
2017,103842851,1,
2017,103842851,6,
2017,103849190,1,
2017,103851985,1,
2017,103420209,10,
2017,103826026,1,
2017,103051195,5,
2017,103413495,10,
2017,104631734,6,
2017,103848129,10,
2017,103411644,1,
2017,103078901,6,
2017,104622163,6,
2017,107530166,6,
2017,103820900,1,
2017,107504470,9,
2017,107506895,10,
2017,103048100,1,
2017,105376004,6,
2017,105411925,2,
2017,107530163,10,
2017,101785630,10,
2017,101303351,1,
2017,101792552,1,
2017,101313071,10,
2017,101783841,9,
2017,101795300,9,
2017,99442889,1,
2017,103049400,9,
2017,99965730,1,
2017,100747564,1,
2017,99962546,9,
2017,99458867,1,
2017,100758145,9,
2017,100770164,1,
2017,100764686,9,
2017,99962599,1,
2017,106709756,6,
2017,106709756,1,
2017,105379946,1,
2017,106307591,1,
2017,105394520,10,
2017,106306612,9,
2017,106306616,9,
2017,105393339,1,
2017,106290029,1,
2017,106310813,9,
2017,99456571,1,
2017,100752913,1,
2017,102633068,6,
2017,102641828,9,
2017,102648764,6,
2017,102662773,6,
2017,103050087,9,
2017,100766597,9,
2017,103068229,1,
2017,98908889,10,
2017,102628249,1,
2017,98902980,10,
2017,99437459,1,
2017,107511227,9,
2017,103409475,1,
2017,103415280,1,
2017,103850155,9,
2017,103868044,1,
2017,105410598,9,
2017,106728448,10,
2017,105396655,1,
2017,105404302,9,
2017,105388814,6,
2017,106284381,17,
2017,103075497,10,
2017,100747766,10,
2017,99458124,1,
2017,103046198,6,
2017,99437949,10,
2017,101777650,2,
2017,101769414,6,
2017,101769414,9,
2017,101790368,1,
2017,101772097,9,
2017,101306723,2,
2017,101313193,1,
2017,104629131,1,
2017,106300817,1,
2017,104644787,1,
2017,104631628,1,
2017,103830083,1,
2017,103415244,9,
2017,103415244,1,
2017,103418387,9,
2017,104652923,1,
2017,104653991,2,
2017,105388569,10,
2017,105398532,1,
2017,106311829,1,
2017,107514522,9,
2017,102642752,6,
2017,101303976,1,
2017,103396552,1,
2017,103398664,10,
2017,102649497,10,
2017,101783991,9,
2017,101766707,10,
2017,99442884,9,
2017,99944717,9,
2017,100751678,1,
2017,100751675,1,
2017,99457227,1,
2017,99962937,1,
2017,105390303,9,
2017,106312126,9,
2017,106303148,9,
2017,101301481,1,
2017,105392433,1,
2017,105397366,10,
2017,105374248,1,
2017,105385263,1,
2017,100751235,1,
2017,102638862,10,
2017,102642981,9,
2017,102652744,9,
2017,102651949,1,
2017,99439175,9,
2017,103056897,6,
2017,106297945,1,
2017,106313142,1,
2017,103822780,1,
2017,107936328,1,
2017,106738445,1,
2017,106748254,1,
2017,106735885,10,
2017,105410512,9,
2017,105404181,6,
2017,106300778,3,
2017,106300778,1,
2017,103822727,1,
2017,100759490,2,
2017,99964369,6,
2017,99964369,1,
2017,99926857,9,
2017,99980848,10,
2017,101790365,1,
2017,101303297,1,
2017,101763324,1,
2017,101290625,1,
2017,102665585,10,
2017,102665575,10,
2017,101314409,1,
2017,101317507,1,
2017,103866874,6,
2017,103850601,10,
2017,103417288,9,
2017,104633787,9,
2017,103385174,1,
2017,103834952,10,
2017,103411066,1,
2017,104658949,1,
2017,103866850,1,
2017,107543499,17,
2017,107527949,10,
2017,103046101,2,
2017,105411981,1,
2017,105386851,10,
2017,105406608,10,
2017,101315745,1,
2017,101300472,1,
2017,101757015,1,
2017,101790170,9,
2017,102648954,9,
2017,103047796,1,
2017,103072882,10,
2017,100746134,1,
2017,100746178,10,
2017,100748323,1,
2017,99975712,6,
2017,99975712,1,
2017,100763303,1,
2017,99986997,10,
2017,99955352,1,
2017,106734677,1,
2017,106742552,9,
2017,106287341,6,
2017,101315659,1,
2017,105396646,10,
2017,99439194,1,
2017,99439194,6,
2017,103822640,1,
2017,102648325,1,
2017,102655732,9,
2017,102663179,10,
2017,103065161,1,
2017,99437830,10,
2017,100765636,1,
2017,98902775,10,
2017,103067478,1,
2017,103067478,9,
2017,103047580,10,
2017,103078364,6,
2017,103081335,6,
2017,98902927,1,
2017,103849935,10,
2017,103066747,9,
2017,103063578,6,
2017,103067452,6,
2017,103425064,1,
2017,103830631,4,
2017,106712843,9,
2017,106729937,1,
2017,105397778,1,
2017,105408902,1,
2017,105408902,6,
2017,106299616,1,
2017,99988946,6,
2017,100755493,1,
2017,100755493,6,
2017,103062591,6,
2017,99951190,10,
2017,99453397,8,
2017,101769149,1,
2017,101771920,1,
2017,103862747,6,
2017,101766092,9,
2017,101292838,9,
2017,101771032,1,
2017,101309750,1,
2017,101303228,1,
2017,101306167,1,
2017,101293904,10,
2017,101317407,10,
2017,101758865,1,
2017,104617235,1,
2017,103851979,1,
2017,104622113,1,
2017,103415757,2,
2017,103849068,10,
2017,104650735,9,
2017,103866286,1,
2017,103409823,9,
2017,103827068,1,
2017,104634117,9,
2017,104634117,1,
2017,104634616,9,
2017,103852126,1,
2017,103406325,9,
2017,103857552,9,
2017,103866927,1,
2017,104623164,9,
2017,104655926,1,
2017,103853005,9,
2017,105396040,1,
2017,105397733,10,
2017,101315752,10,
2017,101782694,6,
2017,101310243,9,
2017,99928355,9,
2017,99467385,6,
2017,103084514,9,
2017,103060105,9,
2017,100748264,6,
2017,100768889,1,
2017,100760708,6,
2017,99953599,6,
2017,103047544,1,
2017,106714884,10,
2017,106309454,1,
2017,99477941,9,
2017,100761266,10,
2017,102641833,9,
2017,102643526,1,
2017,102637337,9,
2017,102664908,10,
2017,100750386,10,
2017,103067799,1,
2017,103055151,1,
2017,102630647,1,
2017,102636275,1,
2017,106285288,1,
2017,106754974,1,
2017,106754974,9,
2017,103068257,1,
2017,103047509,9,
2017,103055205,1,
2017,103062906,9,
2017,103062906,1,
2017,103850114,6,
2017,103841255,1,
2017,106732385,1,
2017,106721787,9,
2017,106717159,1,
2017,100747043,9,
2017,100750412,1,
2017,101767528,1,
2017,101311132,1,
2017,101317870,1,
2017,101313863,1,
2017,101758872,1,
2017,103829683,10,
2017,106292308,2,
2017,103822632,1,
2017,104640572,1,
2017,104653273,6,
2017,103836422,9,
2017,103411098,1,
2017,104638474,10,
2017,106743092,9,
2017,103863402,9,
2017,103045817,10,
2017,103425741,2,
2017,104648353,1,
2017,103826175,1,
2017,105411211,10,
2017,106728643,9,
2017,105378798,1,
2017,106302258,1,
2017,105396229,10,
2017,105396287,9,
2017,101760989,1,
2017,102642360,1,
2017,101311208,9,
2017,101780154,1,
2017,101760176,1,
2017,101777462,1,
2017,101303058,10,
2017,101298936,9,
2017,101318149,1,
2017,102639592,1,
2017,101777631,1,
2017,101777636,1,
2017,103082791,1,
2017,103082791,6,
2017,103054790,1,
2017,99982670,1,
2017,99462223,1,
2017,100758120,2,
2017,99929149,1,
2017,107527456,1,
2017,106745815,10,
2017,106315776,1,
2017,105378495,9,
2017,101755723,1,
2017,105373929,1,
2017,105402380,10,
2017,105394754,1,
2017,106297408,9,
2017,102629779,11,7
2017,102638889,1,
2017,102638889,3,
2017,102642130,1,
2017,102655903,9,
2017,102663198,6,
2017,102662947,1,
2017,100773223,1,
2017,98902751,10,
2017,103057226,10,
2017,103069563,1,
2017,103083763,10,
2017,103054542,9,
2017,102629869,10,
2017,106299105,9,
2017,103415750,1,
2017,103863046,10,
2017,103401042,1,
2017,103411092,6,
2017,103820629,6,
2017,106712582,10,
2017,106716810,6,
2017,106714840,10,
2017,106733354,10,
2017,106309579,9,
2017,105404303,9,
2017,106312704,6,
2017,106298457,9,
2017,107512288,9,
2017,103083591,10,
2017,99464376,10,
2017,100757466,1,
2017,99453945,1,
2017,99483513,1,
2017,101780622,1,
2017,101303130,1,
2017,102664875,10,
2017,102665891,1,
2017,101316849,1,
2017,104631282,1,
2017,103856357,1,
2017,103395636,6,
2017,103421998,1,
2017,103844247,1,
2017,103846150,9,
2017,103856116,9,
2017,103856116,1,
2017,103853009,1,
2017,104642967,1,
2017,103836414,9,
2017,104635804,1,
2017,106734691,1,
2017,103385253,10,
2017,107506890,10,
2017,105386659,1,
2017,106307848,1,
2017,105396295,9,
2017,101301770,1,
2017,102638100,1,
2017,102635063,8,
2017,101776376,1,
2017,101764857,9,
2017,99928359,9,
2017,100751707,10,
2017,100772728,6,
2017,103084131,9,
2017,106751277,1,
2017,105394663,1,
2017,106287123,6,
2017,106287123,3,
2017,101286511,1,
2017,101787671,10,
2017,105405612,9,
2017,102628585,1,
2017,102639184,1,
2017,102640400,1,
2017,102653257,6,
2017,102653257,9,
2017,102657361,1,
2017,102657726,1,
2017,100761580,1,
2017,98902785,1,
2017,103058157,9,
2017,106318654,9,
2017,107516872,10,
2017,103419658,1,
2017,104616737,9,
2017,105412584,1,
2017,106721494,9,
