"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2017,100280640,20,1,,106291018
2017,100281022,20,5,,106291496
2017,100281022,10,4,,106291499
2017,100281210,20,3,,106291723
2017,100281210,10,20,,106291722
2017,100286203,63,1,,106298025
2017,100286453,3,1000,,106298323
2017,100286855,7,250,,106298807
2017,100292469,20,12995,,106305694
2017,100292467,22,0,,106305693
2017,100292645,3,200,,106305917
2017,100292855,11,20,,106306172
2017,100292855,10,,,106306169
2017,98603413,2,28,,104093460
2017,98603491,23,100,,104093557
2017,98603595,17,3500,,104093679
2017,98603700,3,1000,,104093809
2017,98603695,3,1000,19-JUN-17,104093807
2017,98603901,63,2500,,104094069
2017,98603923,63,1,,104094109
2017,98603923,21,196,,104094105
2017,98604026,64,1000,,104094226
2017,98605993,3,15000,,104096742
2017,98606114,17,1000,,104096895
2017,98606114,26,50,,104096901
2017,98606114,16,900,,104096896
2017,98606114,63,1300,,104096893
2017,98606114,7,300,,104096899
2017,98606150,6,20,,104096947
2017,98606901,10,,,104097908
2017,98606934,36,463,,104097942
2017,98607023,25,45,,104098057
2017,98607023,51,0,,104098064
2017,98607023,63,1,,104098060
2017,98607023,20,40,,104098053
2017,98607023,9,0,,104098061
2017,98607214,11,100,,104098297
2017,98607296,36,200,,104098398
2017,98607330,3,305,,104098438
2017,98607735,34,750,,104098942
2017,98607739,63,80,,104098949
2017,98607756,17,120,,104098970
2017,98607756,3,5000,,104098966
2017,98607756,25,425,,104098969
2017,98607756,20,25,,104098973
2017,98607750,3,5000,29-APR-17,104098962
2017,98607792,63,2000,,104099019
2017,98608037,3,12000,,104099367
2017,98608029,3,12000,01-MAY-17,104099364
2017,98608048,3,500,,104099384
2017,98608239,4,50,15-MAY-17,104099636
2017,98608242,4,50,,104099640
2017,98608361,9,0,,104099784
2017,98608714,61,800,,104100261
2017,98608714,63,50,,104100262
2017,98618788,25,100,,104113093
2017,98618893,31,200,,104113219
2017,98619061,63,50,,104113435
2017,98620189,20,1215,,104114862
2017,98620685,63,50,,104115472
2017,98621095,19,60,27-MAR-17,104115975
2017,98621100,10,,,104115978
2017,98621101,19,60,,104115982
2017,100277604,43,200,,106287097
2017,100277604,54,50,,106287103
2017,100277604,36,3280,,106287095
2017,100278028,64,1500,,106287719
2017,100278363,20,22000,,106288154
2017,100278360,20,8106,20-OCT-17,106288149
2017,100279156,63,500,,106289141
2017,100279359,17,10000,,106289445
2017,100279359,3,3500,,106289449
2017,100279359,13,750,,106289451
2017,100279536,10,75,,106289656
2017,100279662,63,10,,106289809
2017,98628983,63,5,,104126071
2017,98629565,20,1000,,104126880
2017,98629601,11,1,,104126915
2017,98629601,10,,,104126914
2017,98629678,10,,,104127009
2017,98629886,64,600,,104127270
2017,98630094,10,,,104127530
2017,98630742,36,50,,104128342
2017,98631045,11,30,,104128734
2017,98631045,10,,,104128733
2017,98631388,20,2,,104129158
2017,98631539,50,10,,104129339
2017,98631598,63,100,,104129415
2017,98631639,3,25000,,104129462
2017,98631837,63,1,,104129706
2017,98631871,10,,,104129743
2017,98632078,36,1,,104129994
2017,98632483,63,260,,104130501
2017,98632559,19,517,,104130583
2017,98603362,10,,,104093393
2017,98603479,6,162,,104093546
2017,98604099,36,1365,,104094316
2017,98604125,36,400,,104094353
2017,98604719,10,1,,104095130
2017,98604831,7,540,,104095281
2017,98604831,36,1050,,104095282
2017,98604831,60,500,,104095280
2017,98604831,13,2500,,104095277
2017,98604831,49,1750,,104095275
2017,98604851,10,,,104095302
2017,98604891,21,925,,104095353
2017,98604905,13,1,,104095367
2017,98604941,10,,,104095408
2017,98605528,10,,,104096166
2017,98605760,10,,,104096451
2017,98605760,11,5,,104096456
2017,98605828,16,600,,104096537
2017,98605854,20,1500,,104096570
2017,98605903,20,20,,104096626
2017,98606031,3,500,,104096794
2017,98606138,16,10,,104096924
2017,98606138,7,1200,,104096921
2017,98606138,9,0,,104096929
2017,98606194,64,2000,,104097005
2017,98606495,10,,,104097385
2017,98606544,29,115000,,104097443
2017,98606562,20,270,,104097465
2017,98606612,37,200,,104097528
2017,98606751,36,3109,,104097704
2017,98607022,3,100,,104098063
2017,98607032,63,25,,104098076
2017,98607125,38,500,,104098187
2017,98607182,20,5907,,104098248
2017,98607229,10,,,104098316
2017,100919182,7,1249,,107113108
2017,100919209,36,200,,107113146
2017,100919209,38,1300,,107113143
2017,100919358,10,,,107113365
2017,100920237,11,10,,107114524
2017,100920690,13,300,,107115132
2017,100921313,3,10500,,107115933
2017,100921313,27,1,,107115935
2017,100921597,3,2000,12-SEP-17,107116311
2017,100921610,3,2000,,107116323
2017,98603363,11,20,,104093394
2017,98603363,10,,,104093392
2017,98603459,9,0,,104093517
2017,98603482,10,1,,104093549
2017,98603502,63,100,,104093570
2017,98603544,26,750,,104093621
2017,98603772,10,,,104093898
2017,98603917,42,2000,,104094090
2017,98604053,10,,,104094256
2017,98604477,10,,,104094820
2017,98604690,63,800,,104095090
2017,98604992,61,700,,104095474
2017,98604992,17,1200,,104095475
2017,98605294,20,1230,,104095870
2017,98605315,7,467,19-MAY-17,104095894
2017,98605315,61,200,19-MAY-17,104095895
2017,98605316,7,467,,104095896
2017,98605316,61,200,,104095897
2017,98605535,10,,,104096176
2017,98605535,11,1,,104096177
2017,98605575,63,45,,104096223
2017,98605570,11,1,,104096217
2017,98605629,7,300,,104096283
2017,98609839,8,22,,104101662
2017,98609860,63,330,,104101681
2017,98609860,26,100,,104101684
2017,98609860,54,30,,104101687
2017,98609860,13,200,,104101683
2017,98610063,38,500,,104101977
2017,98610067,9,0,,104101980
2017,98610067,51,0,,104101981
2017,98610093,63,470,,104102005
2017,98610365,17,70,,104102396
2017,98610864,36,610,,104103112
2017,98617882,17,2069,,104111966
2017,98617904,11,5,,104111986
2017,98617904,10,,,104111984
2017,98618715,20,1036,,104113010
2017,98618736,63,50,,104113039
2017,98618763,51,0,,104113069
2017,98618931,20,50,,104113257
2017,98619050,37,600,,104113423
2017,98619102,63,900,,104113484
2017,98619350,35,500,,104113821
2017,98619394,3,1,,104113869
2017,98619881,29,200,,104114433
2017,98620113,61,1,,104114772
2017,98620457,63,768,,104115171
2017,98620450,63,768,03-MAY-17,104115163
2017,98620899,17,12600,,104115732
2017,98628302,10,,,104125150
2017,98628417,47,0,,104125301
2017,98613670,63,40,,104106630
2017,98618962,10,,,104113298
2017,98618962,11,2,,104113299
2017,98619281,10,,,104113737
2017,98619843,20,1,,104114404
2017,98619899,63,200,,104114477
2017,98619920,10,,,104114502
2017,98620116,61,600,,104114776
2017,98620109,61,600,01-JUL-17,104114769
2017,98620385,19,500,,104115084
2017,98620385,36,500,,104115092
2017,98620385,6,210,,104115086
2017,98620468,18,3000,,104115184
2017,98620712,38,1,,104115507
2017,98621074,63,35,,104115945
2017,98621074,20,40,,104115942
2017,98621133,13,600,03-APR-17,104116023
2017,98621143,20,600,,104116036
2017,98621221,13,450,,104116164
2017,98621246,21,600,,104116191
2017,98621260,10,,,104116209
2017,98621260,11,25,,104116210
2017,98621453,20,50,,104116446
2017,98621486,63,1,,104116492
2017,98621492,3,352,,104116497
2017,98621500,26,450,,104116507
2017,98621543,16,150,,104116558
2017,98621543,9,0,,104116563
2017,98621543,7,35,,104116560
2017,98621551,42,1000,,104116568
2017,98621561,8,40,,104116588
2017,98621627,63,0,,104116660
2017,98621627,9,0,,104116658
2017,98621627,20,20,,104116655
2017,98621627,25,50,,104116652
2017,98621692,9,0,,104116739
2017,98621692,19,115,,104116738
2017,98622047,63,4200,,104117137
2017,98622189,51,0,,104117308
2017,98622206,19,10,,104117324
2017,98622217,6,20,,104117335
2017,98622226,35,20,,104117347
2017,98622263,59,200,,104117378
2017,98622779,6,100,,104117995
2017,98622779,36,575,,104117993
2017,98623097,10,,,104118376
2017,98623157,10,,,104118440
2017,98623406,4,200,,104118717
2017,98623602,11,1,,104118943
2017,98624037,36,50,,104119463
2017,98624288,10,5,,104119772
2017,98624302,3,100,,104119785
2017,98624388,61,450,,104119891
2017,98624491,63,1,,104120010
2017,98624546,63,81,,104120084
2017,98624542,63,1,13-MAY-17,104120081
2017,98624688,3,15000,29-APR-17,104120296
2017,98624691,3,15000,,104120298
2017,98625206,13,600,,104120959
2017,98625588,61,200,,104121433
2017,98625588,13,250,,104121432
2017,98625588,17,200,,104121437
2017,98626468,25,50,,104122588
2017,98626468,47,0,,104122604
2017,98626468,9,0,,104122600
2017,98626468,6,20,,104122591
2017,98626468,51,0,,104122593
2017,98626468,66,100,,104122583
2017,98626941,7,900,,104123283
2017,98626941,25,100,,104123295
2017,98627034,61,400,,104123437
2017,98627093,37,5000,,104123505
2017,98627090,37,5000,24-MAY-17,104123503
2017,98627436,33,5,,104124016
2017,98603341,10,,,104093364
2017,98603962,29,50,,104094151
2017,98604193,9,0,24-MAY-17,104094441
2017,98604204,9,0,,104094448
2017,98604488,38,800,08-MAY-17,104094832
2017,98604488,3,1600,08-MAY-17,104094831
2017,98604492,38,800,,104094838
2017,98604492,3,1600,,104094837
2017,98604907,22,0,,104095373
2017,98604957,63,60,,104095429
2017,98605003,22,0,,104095490
2017,98605068,6,28,,104095584
2017,98605066,6,28,05-JUN-17,104095580
2017,98605218,20,103,,104095771
2017,98605591,63,500,,104096239
2017,98605608,63,1,,104096256
2017,98605656,54,11000,,104096318
2017,98605765,61,200,,104096467
2017,98605834,63,1500,,104096545
2017,98606021,51,0,,104096780
2017,98606074,3,5000,,104096852
2017,98606903,10,,,104097910
2017,98607005,35,100,,104098040
2017,98607205,3,10000,,104098279
2017,98607294,9,0,,104098397
2017,98607294,63,182,,104098394
2017,98607920,11,20,,104099202
2017,98607967,17,100,,104099273
2017,98610759,2,26,,104102965
2017,98610759,19,250,,104102962
2017,98611533,8,10,,104103965
2017,98611780,29,10000,,104104298
2017,98611958,51,0,,104104526
2017,98612377,24,30000,,104105044
2017,98612394,58,300,,104105062
2017,98612394,13,14400,,104105057
2017,98612384,13,800,30-JUN-17,104105053
2017,98612394,36,2100,,104105059
2017,98612504,11,1,,104105201
2017,98612750,63,5,,104105554
2017,98613452,10,,,104106362
2017,98613721,64,550,,104106689
2017,98614503,10,,,104107653
2017,98614720,10,,,104107906
2017,98614815,4,189,22-APR-17,104108030
2017,98614819,4,189,,104108038
2017,98614866,42,20,,104108101
2017,98614883,11,1,,104108120
2017,98614931,11,1,,104108193
2017,98616920,16,10,,104110648
2017,98616920,20,115,,104110644
2017,98616920,10,5,,104110654
2017,98617180,38,75,,104111005
2017,98617254,10,,,104111107
2017,98617295,3,150,,104111151
2017,98617343,63,200,,104111216
2017,98617343,38,100,,104111219
2017,98617343,36,500,,104111213
2017,98617620,21,58,,104111608
2017,98618108,63,20,,104112257
2017,98618108,61,100,,104112255
2017,98618108,9,0,,104112260
2017,98618695,24,5000,,104112981
2017,98618925,20,54,,104113256
2017,98619207,10,,,104113638
2017,98620258,36,400,,104114947
2017,98620290,10,,,104114977
2017,98620290,11,5,,104114986
2017,98620354,11,1,,104115057
2017,98620381,20,32,,104115081
2017,98620922,21,621,,104115767
2017,98620922,9,0,,104115768
2017,98620992,20,20,,104115851
2017,98621132,8,40,,104116016
2017,98621132,10,45,,104116006
2017,98621132,6,115,,104116003
2017,98621132,16,15,,104116025
2017,98621132,63,0,,104116028
2017,98621132,2,20,,104116019
2017,98621263,36,295,,104116214
2017,98621275,63,120,,104116225
2017,98621279,9,0,,104116235
2017,98621315,10,,,104116269
2017,98621324,63,20,,104116284
2017,98621324,36,150,,104116281
2017,98621334,10,,,104116293
2017,98621369,36,4495,,104116340
2017,98621438,38,58,07-MAY-17,104116428
2017,98621440,38,58,,104116435
2017,98621467,7,400,,104116457
2017,98621467,36,205,,104116460
2017,98621467,63,718,,104116456
2017,98621467,45,100,,104116465
2017,98621467,27,400,,104116458
2017,98621467,26,220,,104116459
2017,98621490,63,20020,,104116496
2017,98621488,63,20020,15-MAY-17,104116494
2017,98621787,21,498,,104116855
2017,98622996,11,1,,104118256
2017,98623541,20,50,,104118875
2017,98623567,63,10,,104118906
2017,98623711,7,550,,104119081
2017,98623711,16,60,,104119084
2017,98623711,26,500,,104119078
2017,98623711,13,500,,104119083
2017,98623943,25,30,,104119358
2017,98623992,10,,,104119411
2017,98624241,7,300,,104119695
2017,98624459,63,1,,104119969
2017,98624600,63,1,,104120169
2017,98624644,8,21,,104120229
2017,98625115,10,,,104120834
2017,98625203,59,300,,104120955
2017,98625510,10,,,104121344
2017,98625503,10,50,08-APR-17,104121336
2017,98625514,10,50,,104121352
2017,98625570,63,200,,104121416
2017,98625781,3,450,,104121677
2017,98625810,3,1,,104121716
2017,98626202,7,300,,104122196
2017,98626202,26,1149,,104122193
2017,98626202,63,100,,104122198
2017,98626253,10,,,104122300
2017,98626253,11,9,,104122303
2017,98626409,11,5,,104122504
2017,98626592,10,,,104122770
2017,98626641,20,10,,104122843
2017,98626641,27,60,,104122839
2017,98626641,66,10,,104122849
2017,98626821,11,5,,104123099
2017,98626850,64,1200,,104123152
2017,98626866,25,5,,104123186
2017,98626866,20,15,,104123184
2017,98626866,16,1,,104123187
2017,98626865,3,300,,104123183
2017,98627084,6,2610,,104123493
2017,98627084,17,100,,104123496
2017,98627346,20,36,,104123897
2017,98627466,64,300,,104124046
2017,98627588,13,326,,104124199
2017,98627698,25,80,,104124351
2017,98627698,61,900,,104124343
2017,98627726,56,100,,104124385
2017,98628061,22,0,,104124843
2017,98628271,7,275,,104125116
2017,98635578,63,1000,,104134312
2017,98636084,6,100,,104134974
2017,98636084,17,50,,104134981
2017,98606025,20,105,,104096787
2017,98606094,63,100,,104096875
2017,98606203,18,500,,104097018
2017,98606219,10,,,104097030
2017,98606219,11,1,,104097032
2017,98606245,36,200,18-MAY-17,104097063
2017,98606249,36,200,,104097069
2017,98606286,24,2000,,104097126
2017,98606491,10,,,104097382
2017,98606570,25,25,,104097474
2017,98606570,20,450,,104097473
2017,98606570,51,0,,104097477
2017,98606570,21,1,,104097475
2017,98606636,11,20,,104097544
2017,98606636,10,,,104097540
2017,98607013,3,2175,,104098050
2017,98607061,36,300,,104098105
2017,98607061,10,100,,104098108
2017,98607061,20,40,,104098111
2017,98607457,10,,,104098580
2017,98607457,11,40,,104098582
2017,98607690,25,100,,104098892
2017,98607690,7,475,,104098887
2017,98607782,63,1500,,104099009
2017,98607818,63,1,,104099059
2017,98612090,10,8,,104104670
2017,98612129,63,488,,104104711
2017,98612151,3,5000,,104104736
2017,98612167,20,300,,104104752
2017,98612218,11,1,,104104826
2017,98612386,54,300,,104105052
2017,98612781,22,0,,104105587
2017,98612781,10,40,,104105582
2017,98613302,31,500,,104106172
2017,98613384,63,100000,,104106273
2017,98614060,16,3000,,104107103
2017,98614199,10,,,104107275
2017,98614199,11,1,,104107277
2017,98614304,38,500,,104107415
2017,98614304,26,50,,104107418
2017,98614402,63,500,,104107538
2017,98614550,54,500,,104107704
2017,98614550,43,130,,104107708
2017,98614550,13,1000,,104107703
2017,98614631,8,785,,104107798
2017,98614663,10,,,104107828
2017,98614923,31,200,,104108176
2017,98615249,10,,,104108556
2017,98615344,19,250,,104108666
2017,98615344,15,600,,104108664
2017,98615344,64,1500,,104108658
2017,98615344,62,4080,,104108652
2017,98615344,54,1000,,104108662
2017,98615708,20,10,,104109098
2017,98615721,16,10,,104109113
2017,98616217,63,270,,104109760
2017,98616339,20,733,,104109914
2017,98616520,6,40,,104110167
2017,98616520,25,150,,104110159
2017,98616520,63,31,,104110170
2017,98616520,13,650,,104110153
2017,98616563,8,80,,104110212
2017,98616561,8,80,14-MAY-17,104110208
2017,98616793,22,0,,104110500
2017,98616856,51,0,,104110580
2017,98626172,11,41,,104122150
2017,98626172,10,,,104122146
2017,98626235,10,,,104122257
2017,98626366,20,191,,104122456
2017,98626423,20,100,,104122530
2017,98626558,13,450,,104122729
2017,98626555,13,450,08-MAY-17,104122727
2017,98626683,22,0,,104122902
2017,98626683,20,95,,104122899
2017,98626758,63,50,,104123000
2017,98626752,36,500,25-APR-17,104122995
2017,98626752,26,40,25-APR-17,104122997
2017,98626758,26,40,,104123003
2017,98626758,36,500,,104122999
2017,98626916,13,400,,104123265
2017,98626916,66,300,,104123266
2017,98626921,6,44,12-MAY-17,104123271
2017,98626921,25,14,12-MAY-17,104123272
2017,98626923,25,14,,104123274
2017,98626923,6,44,,104123273
2017,98627023,25,115,,104123420
2017,98627022,7,400,25-MAY-17,104123411
2017,98627022,51,0,25-MAY-17,104123417
2017,98627023,9,0,,104123421
2017,98627023,51,0,,104123422
2017,98627022,25,40,25-MAY-17,104123414
2017,98627023,7,400,,104123419
2017,98627022,9,0,25-MAY-17,104123416
2017,98627029,10,20,,104123429
2017,98627086,47,0,,104123500
2017,98627086,51,0,,104123489
2017,98627086,22,0,,104123486
2017,98627086,9,0,,104123495
2017,98627086,20,100,,104123482
2017,98627086,25,25,,104123484
2017,98627096,20,43,,104123512
2017,98627457,36,150,,104124038
2017,98627640,50,12,,104124273
2017,98627640,12,15777,,104124272
2017,98628837,9,0,,104125866
2017,98628852,21,614,,104125881
2017,98628902,10,,,104125952
2017,98629221,10,,,104126381
2017,98629221,11,5,,104126386
2017,98629806,10,,,104127152
2017,98629806,11,5,,104127154
2017,98629894,17,500,,104127278
2017,98629947,26,2779,,104127342
2017,98630029,61,100,,104127453
2017,98630139,52,0,,104127577
2017,98630484,17,20,,104128020
2017,98630484,20,28,,104128024
2017,98630545,63,52,,104128100
2017,98630541,63,52,30-MAY-17,104128096
2017,98626399,20,387,,104122496
2017,98626518,20,403,,104122672
2017,98626679,42,440,,104122890
2017,98626844,20,41,01-MAY-17,104123141
2017,98626845,20,59,,104123143
2017,98627062,30,100,,104123471
2017,98627224,11,28,,104123720
2017,98627224,10,,,104123711
2017,98627214,13,500,27-JUL-17,104123707
2017,98627461,26,300,,104124044
2017,98627495,9,0,,104124075
2017,98627495,25,10,,104124073
2017,98627495,22,0,,104124084
2017,98627495,51,0,,104124082
2017,98627495,20,11,,104124070
2017,98627618,16,2500,,104124243
2017,98627701,64,500,,104124357
2017,98627755,54,1899,,104124422
2017,98627910,3,10000,,104124654
2017,98627926,10,,,104124669
2017,98627926,11,10,,104124671
2017,98628057,61,549,,104124840
2017,98628839,10,,,104125869
2017,98628839,11,10,,104125871
2017,98628854,14,522,,104125883
2017,98628908,19,10,,104125969
2017,98628905,19,10,09-MAY-17,104125965
2017,98628997,63,100,,104126091
2017,98629291,37,5000,,104126494
2017,98629591,9,0,,104126904
2017,98629607,10,,,104126925
2017,98629673,25,500,,104127002
2017,98629727,6,70,,104127058
2017,98629876,29,200,,104127258
2017,98629922,13,400,,104127312
2017,98629922,20,160,,104127313
2017,98630052,27,400,,104127484
2017,98630118,3,100,,104127557
2017,98630766,35,100,,104128377
2017,98630998,63,1,,104128672
2017,98631065,63,300,,104128755
2017,98631235,63,1,,104128989
2017,98631274,19,9,,104129035
2017,98631389,13,389,,104129159
2017,98631389,7,200,,104129160
2017,98631841,38,1,,104129712
2017,98631947,37,5000,,104129836
2017,99900508,25,1,,105800084
2017,99900508,51,0,,105800087
2017,99901709,36,250,,105801597
2017,99901707,36,250,05-JUL-17,105801586
2017,99904003,19,100,,105804437
2017,99904131,63,5,,105804583
2017,99904315,64,500,,105804799
2017,99904315,28,4500,,105804795
2017,99904555,20,3200,,105805078
2017,99904581,63,10,,105805112
2017,99904837,63,598,,105805423
2017,99905467,26,500,,105806212
2017,99905645,25,450,,105806418
2017,99905749,29,20000,,105806547
2017,99909221,10,,,105810892
2017,99909252,10,,,105810928
2017,99909428,27,225,,105811154
2017,99909738,15,35000,,105811563
2017,99910284,20,500,,105812288
2017,99910829,3,7000,,105812967
2017,99911095,10,,,105813292
2017,99911369,53,20,,105813655
2017,99911374,57,10,,105813658
2017,99911481,63,1,,105813785
2017,99912010,16,550,,105814476
2017,99912010,36,305,,105814481
2017,99912261,61,150,,105814786
2017,99912261,9,0,,105814791
2017,99912261,20,1100,,105814785
2017,99912261,25,50,,105814788
2017,99912284,11,50,,105814827
2017,99912284,10,,,105814823
2017,99912641,3,200,,105815286
2017,99912727,20,350,,105815395
2017,102274678,17,300,,108861092
2017,102274678,26,250,,108861094
2017,102274678,63,450,,108861090
2017,102274726,63,300,18-DEC-17,108861150
2017,100287172,19,1849,,106299181
2017,100287172,20,148,,106299182
2017,100287270,63,118000,,106299306
2017,100287380,21,3360,,106299449
2017,100287447,66,100,,106299524
2017,100287447,63,40,,106299528
2017,100287447,17,60,,106299526
2017,100287447,20,9,,106299531
2017,100287617,20,400,,106299735
2017,100287768,6,100,,106299910
2017,100287768,16,15,,106299922
2017,100287768,26,599,,106299903
2017,100287768,8,20,,106299919
2017,100287768,27,15,,106299924
2017,100287768,62,50,,106299918
2017,100287880,15,489,,106300047
2017,100287880,36,553,,106300050
2017,100287880,16,1374,,106300040
2017,100288024,8,38,,106300244
2017,100288024,63,0,,106300245
2017,100288019,8,19,01-AUG-17,106300243
2017,100288476,3,2000,,106300773
2017,100288518,47,0,,106300817
2017,100288540,64,1500,,106300841
2017,100288818,10,50,,106301131
2017,100288818,43,500,,106301129
2017,100288899,25,45,,106301223
2017,100288899,10,10,,106301226
2017,100288899,8,140,,106301220
2017,100288899,63,760,,106301208
2017,100289016,6,8,,106301333
2017,100288999,6,8,03-SEP-17,106301323
2017,100289207,63,9,,106301576
2017,100289201,63,9,10-SEP-17,106301570
2017,100289383,63,20,,106301787
2017,100289406,19,196,27-SEP-17,106301812
2017,100289408,19,196,,106301813
2017,102274734,63,300,,108861167
2017,102274726,51,0,18-DEC-17,108861153
2017,102274734,51,0,,108861174
2017,100290041,36,420,,106302697
2017,100290309,10,,,106303064
2017,100290510,63,2000,,106303318
2017,100290669,43,5,,106303525
2017,100290669,21,1,,106303528
2017,100290665,45,4370,21-SEP-17,106303518
2017,100290669,45,5054,,106303521
2017,100290665,43,5,21-SEP-17,106303519
2017,100290758,20,591,,106303660
2017,100290787,10,,,106303692
2017,102274984,43,100,,108861492
2017,102274984,36,180,,108861475
2017,102274984,13,800,,108861471
2017,102274984,17,150,,108861487
2017,102274984,58,100,,108861478
2017,102275056,11,20,,108861574
2017,102275056,10,,,108861570
2017,100291239,63,1373,,106304273
2017,100298760,38,322,,106313546
2017,100299614,19,2,,106314545
2017,100299732,30,200,,106314677
2017,100299838,36,900,,106314793
2017,100299838,26,5801,,106314791
2017,102275655,63,100,,108862322
2017,102275661,13,499,,108862331
2017,102275890,20,1200,,108862630
2017,102275898,63,1375,,108862638
2017,102275901,63,149,,108862645
2017,102276011,63,12,,108862788
2017,102276000,63,12,10-DEC-17,108862777
2017,102276065,21,1,,108862861
2017,98629347,3,3000,,104126574
2017,98629589,20,1,,104126903
2017,98629720,13,800,18-APR-17,104127051
2017,98629724,13,800,,104127056
2017,98629878,63,80,,104127259
2017,98630262,10,,,104127712
2017,98630483,10,,,104128006
2017,98630483,11,5,,104128013
2017,98630924,31,1000,,104128568
2017,98630924,63,300,,104128574
2017,98630924,23,150,,104128579
2017,98634139,10,,,104132549
2017,98634331,24,5000,,104132749
2017,98634382,38,400,,104132805
2017,98635538,36,1310,,104134263
2017,98635538,42,300,,104134249
2017,98635971,20,95,,104134824
2017,98636430,3,1,02-JUN-17,104135429
2017,98636438,11,3,,104135436
2017,98636445,3,1,,104135446
2017,98636438,10,,,104135434
2017,98636960,10,,,104136121
2017,98608718,54,200,,104100265
2017,98608778,9,0,,104100340
2017,98608778,20,6,,104100339
2017,98608778,25,75,,104100336
2017,98608778,51,0,,104100341
2017,98608816,36,6500,,104100400
2017,98608811,37,100,,104100371
2017,98608816,63,100,,104100404
2017,98608900,63,250,,104100498
2017,98608900,3,30000,,104100492
2017,98608900,25,20,,104100500
2017,98608885,10,,,104100485
2017,98608900,61,1300,,104100494
2017,98608900,20,170,,104100499
2017,98608885,11,20,,104100486
2017,98608900,51,0,,104100502
2017,98608881,61,100,30-APR-17,104100481
2017,98608900,17,200,,104100495
2017,98609138,22,0,,104100802
2017,98609372,22,0,,104101070
2017,98609394,19,193,,104101099
2017,98609476,11,5,,104101207
2017,98609476,10,,,104101205
2017,98609731,63,1000,,104101535
2017,98609844,19,1250,,104101663
2017,98610123,11,5,,104102048
2017,98616262,57,300,,104109819
2017,98616462,63,161,,104110067
2017,98616462,6,1,,104110073
2017,98616704,9,0,,104110380
2017,98616871,10,,,104110593
2017,98617337,64,1000,,104111202
2017,98617521,63,196,,104111483
2017,98617625,19,18,,104111616
2017,98617816,16,35,,104111873
2017,98617944,25,75,15-JUN-17,104112042
2017,98617945,25,75,,104112044
2017,98618137,35,1500,,104112304
2017,98618269,63,100,,104112481
2017,98618304,23,1,,104112519
2017,98618592,54,150,,104112866
2017,98618721,3,2500,,104113015
2017,98618761,3,1500,,104113067
2017,98619127,20,60,,104113525
2017,98619283,10,,,104113741
2017,98619671,11,1,,104114194
2017,98619671,10,,,104114190
2017,98619806,10,,,104114341
2017,98619806,11,1,,104114344
2017,98620695,10,,,104115483
2017,98621032,3,28000,,104115899
2017,98621031,3,28000,08-APR-17,104115897
2017,98621250,10,,,104116195
2017,98621327,16,170,,104116285
2017,98621327,6,150,,104116282
2017,98621327,26,60,,104116287
2017,98621351,26,55,,104116324
2017,98621682,63,5,,104116727
2017,98621934,26,978,,104117008
2017,98621934,16,200,,104117010
2017,98621934,42,80,,104117013
2017,98621934,36,3922,,104117005
2017,98622203,8,7,,104117322
2017,98622329,63,200,,104117444
2017,98622388,63,4500,,104117521
2017,98622458,63,800,,104117600
2017,98631423,7,1000,,104129200
2017,98631423,38,1,,104129201
2017,98631423,16,1,,104129204
2017,98631625,10,,,104129449
2017,98631819,10,,,104129690
2017,98631991,19,6,,104129878
2017,98633513,3,2800,,104131751
2017,98633510,3,2800,21-APR-17,104131743
2017,98633526,3,15000,,104131762
2017,98633714,16,200,,104132011
2017,98634370,63,1,,104132795
2017,98634383,36,40,,104132806
2017,98634494,65,8000,,104132961
2017,98634494,63,20,,104132963
2017,98634941,3,1,,104133498
2017,98635772,3,500,,104134554
2017,98636077,9,0,,104134979
2017,98636875,10,,,104136028
2017,98637090,10,,,104136313
2017,98603401,3,1000,10-APR-17,104093444
2017,98603404,3,1000,,104093448
2017,98603452,8,8,,104093502
2017,98603492,19,35,,104093559
2017,98603588,10,,,104093670
2017,98603645,42,2,,104093739
2017,98603661,10,,,104093761
2017,98603788,43,200,,104093926
2017,98603813,11,1,,104093956
2017,98603813,10,,,104093955
2017,98604110,19,50,,104094329
2017,98604105,19,50,10-MAY-17,104094325
2017,98605621,63,10000,,104096269
2017,98605631,20,340,,104096278
2017,98605631,10,50,,104096284
2017,98605631,7,200,,104096281
2017,98605631,17,100,,104096282
2017,98605827,16,5000,,104096539
2017,98606065,38,400,,104096837
2017,98606088,20,15,,104096870
2017,98606142,11,10,,104096931
2017,98606142,10,,,104096928
2017,98606878,10,,,104097873
2017,98607210,35,500,,104098289
2017,98607655,9,0,,104098842
2017,98607685,15,500,,104098891
2017,98607815,19,50,,104099056
2017,98607904,10,,,104099178
2017,98607940,37,1,,104099236
2017,98607968,24,10,,104099274
2017,98608049,17,1900,,104099386
2017,98608061,11,5,,104099401
2017,98608061,20,300,,104099400
2017,98608154,22,0,,104099521
2017,98608352,26,300,,104099772
2017,98608352,10,60,,104099776
2017,98608441,21,1500,,104099895
2017,98608488,3,25700,,104099953
2017,98608607,49,1245,,104100119
2017,98608607,66,10,,104100122
2017,98608607,63,1920,,104100121
2017,98608607,13,2,,104100125
2017,98608633,3,1000,,104100153
2017,98608713,11,5,,104100259
2017,98608713,10,,,104100258
2017,98608834,4,2000,,104100424
2017,98608847,3,3500,,104100440
2017,98608886,20,500,,104100489
